Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
australia,02/04/2017,91.3,57.2,74,,87.3,0,,14.5,,6.2,14.7,52.18,Clear
australia,02/05/2017,94.9,59.1,78.1,,95.3,0.04,,24.2,,6.2,26,48.5,"Rain, Partially cloudy"
australia,02/06/2017,89.4,68,76.5,,89.4,0.24,,12.3,,6.2,53.3,71.87,"Rain, Partially cloudy"
australia,02/07/2017,73.2,62.6,67.6,,,0,,17.2,,6.2,63.9,76.85,Partially cloudy
australia,02/08/2017,75.2,62.6,68.8,,,0.02,,15,,6.2,74.1,72.41,"Rain, Partially cloudy"
australia,02/09/2017,95.1,64.4,79.6,,95.3,0,,14.6,,6.2,28.9,57.22,Partially cloudy
australia,02/10/2017,104,66.2,85.4,,101.6,0,,17.9,27.7,6.2,0,44.04,Clear
australia,02/11/2017,105.8,66.4,85.9,,103.6,0,,23,,6.2,7.6,45.84,Clear
australia,02/12/2017,86,55.4,70,,86.1,0.13,,21.4,,6.2,16.8,68.42,Rain
australia,02/13/2017,78.8,46.2,63,44.2,,0,,16.6,,6.2,1.9,52.67,Clear
australia,02/14/2017,80.5,57.4,65.4,,79,0,,23.1,,6.2,44.9,58.24,Partially cloudy
australia,02/15/2017,82.4,52.4,67,,80.6,0,,16.8,,6.2,32,55.9,Partially cloudy
australia,02/16/2017,91.4,51.7,72.4,,87.1,0,,16.8,,6.2,0,41.11,Clear
australia,02/17/2017,96.8,51.8,74.4,,91.8,0,,22.4,34.4,6.2,8.6,35.57,Clear
australia,02/18/2017,71.6,59,65.5,,,0.24,,17.4,,6.2,24.9,57.91,Rain
australia,02/19/2017,73,43.1,59.2,40,,0,,19.7,38,6.2,7.4,50.79,Clear
australia,02/20/2017,68.1,46.6,57.8,42.6,,0,,19.8,,6.2,23.2,46.32,Clear
australia,02/21/2017,80.5,37.5,59.1,37.9,78.7,0,,19.7,,6.2,4.3,54.4,Clear
australia,02/22/2017,89.3,50.4,69.5,,85.6,0,,16.3,,6.2,14.7,54.91,Clear
australia,02/23/2017,95,53.5,74.6,,90.8,0,,17.2,,6.2,4.3,48.82,Clear
australia,02/24/2017,89.6,58.6,70.9,,86.5,0,,19.5,,6.2,28.8,60.35,Partially cloudy
australia,02/25/2017,69.8,59,63.6,,,0,,15.6,,6.2,86.7,67.63,Overcast
australia,02/26/2017,73.5,51.8,63.2,,,0,,16.9,,6.2,45,59.61,Partially cloudy
australia,02/27/2017,78.8,48.6,63.4,46.4,,0,,16.8,,6.2,45.8,64.99,Partially cloudy
australia,02/28/2017,78.8,50,66.1,,,0,,16.8,,6.2,45.5,66.8,Partially cloudy
australia,03/01/2017,84,53.6,68,,82.1,0,,16.1,,6.2,31.2,66.81,Partially cloudy
australia,03/02/2017,78.5,58.8,65.7,,,0.03,,15.1,,6.1,33.8,79.24,"Rain, Partially cloudy"
australia,03/03/2017,77,60.8,67.8,,,0,,22.5,,6.2,31.2,75.45,Partially cloudy
australia,03/04/2017,73.4,60.8,65.8,,,0.35,,15,,6,29.4,77.78,"Rain, Partially cloudy"
australia,03/05/2017,80.3,53.6,65.4,,79.8,0.08,,17.2,,6.2,25,71.74,Rain
australia,03/06/2017,77,55.4,64.9,,,0,,18.3,27.7,6.2,9.6,57.6,Clear
australia,03/07/2017,73.5,53.6,62.3,,,0,,21,,6.2,18.9,59.47,Clear
australia,03/08/2017,68,50.4,59.9,,,0,,17.2,,6.2,37.3,67.53,Partially cloudy
australia,03/09/2017,73.4,53.6,61.7,,,0,,13.4,,6.2,26.2,64.82,Partially cloudy
australia,03/10/2017,83.9,42.9,62.6,44.3,81,0,,16.1,,6.2,4.3,62.97,Clear
australia,03/11/2017,84.2,49.8,65.2,48.5,81.6,0,,13.9,,6.1,12.2,66.64,Clear
australia,03/12/2017,89.3,51.8,69.8,,85.4,0,,26.4,,6.2,2.5,55.66,Clear
australia,03/13/2017,78.8,60.6,68,,,0,,18.3,24.2,6.2,30.5,64.73,Partially cloudy
australia,03/14/2017,73.4,55.7,65.3,,,0.24,,16.6,,6.1,30.4,78.72,"Rain, Partially cloudy"
australia,03/15/2017,76.8,62.6,68.6,,,0.02,,17.2,,6.2,47.3,73.55,"Rain, Partially cloudy"
australia,03/16/2017,80.6,64.2,69.6,,81.1,0,,13.4,,6.2,35.4,75.93,Partially cloudy
australia,03/17/2017,73.4,59,65,,,0,,19.7,,6.2,36.2,71.63,Partially cloudy
australia,03/18/2017,73.5,57.4,65.7,,,0,,17.6,,6.2,30.9,68.28,Partially cloudy
australia,03/19/2017,78.7,59.4,69.3,,,0.08,,16.1,,6.1,41.7,79.35,"Rain, Partially cloudy"
australia,03/20/2017,86,60.9,70.9,,85,0.56,,18.7,,6,23,80.6,Rain
australia,03/21/2017,73.4,64.4,68,,,1.43,,11.4,,6,33.3,90.31,"Rain, Partially cloudy"
australia,03/22/2017,78.8,60.8,68.7,,,0.16,,14.5,,6.2,36.8,85.12,"Rain, Partially cloudy"
australia,03/23/2017,67.8,55.8,61.3,,,0.44,,10.3,,5.9,59.7,88.8,"Rain, Partially cloudy"
australia,03/24/2017,69.7,58.8,62.6,,,0.01,,13.2,,6.2,74.1,76.39,"Rain, Partially cloudy"
australia,03/25/2017,66.2,53.6,60.2,,,0.03,,5.8,,6.2,54.9,85.41,"Rain, Partially cloudy"
australia,03/26/2017,82.4,50,65.8,,81.4,0,,6.9,,5.7,21.5,71.97,Clear
australia,03/27/2017,84.2,55.5,69.7,,84.9,0.03,,19.7,,6.1,33.9,74.65,"Rain, Partially cloudy"
australia,03/28/2017,80.6,57.2,68.6,,80.3,0,,12.4,20.8,6.2,43,70.12,Partially cloudy
australia,03/29/2017,80.5,48.1,62.5,49.3,79.1,0,,20,,4.5,12.8,67.07,Clear
australia,03/30/2017,69.8,50,58.3,45.6,,0.69,,15,,6,44.9,79.06,"Rain, Partially cloudy"
australia,03/31/2017,66.2,46.4,55.8,40.8,,0,,15.8,,6.2,26.7,60.3,Partially cloudy
australia,04/01/2017,71.6,42.6,56.6,44.3,,0,,14.1,,5.7,40,70.81,Partially cloudy
australia,04/02/2017,67.8,46.4,56.7,43.5,,0.01,,15,,6.2,52.2,67.61,"Rain, Partially cloudy"
australia,04/03/2017,64.3,42.8,52.7,38.5,,0,,17.3,,6.2,37.5,73.79,Partially cloudy
australia,04/04/2017,64.2,44.6,53.4,41.9,,0.02,,17.2,,6.2,40.6,77.14,"Rain, Partially cloudy"
australia,04/05/2017,64.6,41,53.6,45.7,,0,,10.3,,6.2,39.6,78.88,Partially cloudy
australia,04/06/2017,69.8,41.4,55.3,45.5,,0,,11.1,,5.7,25.3,69.54,Partially cloudy
australia,04/07/2017,69.8,39.2,54.3,36.1,,0,,9.8,,6.2,10.7,70.08,Clear
australia,04/08/2017,71.4,42.6,55.6,46.1,,0,,13.9,,6.2,11.7,71.35,Clear
australia,04/09/2017,64,44.6,51.6,39.8,,0.47,,17.1,,5.7,47.4,83.63,"Rain, Partially cloudy"
australia,04/10/2017,57.1,42.7,49,35.4,,0.02,,18.8,,6.2,61.7,75.11,"Rain, Partially cloudy"
australia,04/11/2017,66.2,42.8,56.8,40,,0,,18.3,,6.2,39,65.47,Partially cloudy
australia,04/12/2017,69.5,42.8,55.5,40.7,,0,,15,19.7,6.2,35.5,76.67,Partially cloudy
australia,04/13/2017,66.2,41,53.7,43.1,,0,,6.9,,5.5,37.5,79.85,Partially cloudy
australia,04/14/2017,71.6,37.4,53.5,35,,0,,11.4,,5.3,9.3,70.67,Clear
australia,04/15/2017,66.3,42.4,53.3,41.1,,0,,11.2,,6.2,28.3,72.34,Partially cloudy
australia,04/16/2017,68,33.9,51.1,33.7,,0,,10.3,,6.2,15.3,72.8,Clear
australia,04/17/2017,73.2,44.6,57.2,42.1,,0,,9.2,,6.2,27,74.54,Partially cloudy
australia,04/18/2017,75.2,51.8,59.7,,,0.01,,16,28.9,6.2,43.8,77.4,"Rain, Partially cloudy"
australia,04/19/2017,69.8,49.9,58.1,48.4,,0,,12.2,,6.1,34.3,77.33,Partially cloudy
australia,04/20/2017,71.6,46.3,57.3,43.7,,0,,6.9,,6.1,35.4,76.81,Partially cloudy
australia,04/21/2017,68,46.2,56.7,49.4,,0,,9.2,,6.2,34,79.08,Partially cloudy
australia,04/22/2017,69.8,51.8,58.9,,,0,,8.1,,6.2,57.3,76.92,Partially cloudy
australia,04/23/2017,71.5,42.8,57.3,39.6,,0,,6.9,,6,39.2,75.9,Partially cloudy
australia,04/24/2017,71.6,46.4,57.5,45.6,,0,,9.1,,4.7,46.2,81.07,Partially cloudy
australia,04/25/2017,62.6,51.9,57.5,,,0.47,,21.1,,6.1,54.7,90.95,"Rain, Partially cloudy"
australia,04/26/2017,55.4,42.8,51.8,37,,0.04,,15,,6.2,36.9,80.45,"Rain, Partially cloudy"
australia,04/27/2017,56.7,37.6,46,31.7,,0.01,,19.7,,6.2,18,63.78,Rain
australia,04/28/2017,60.8,30.2,45.3,26.8,,0,,10,,6.2,11.1,72.96,Clear
australia,04/29/2017,62.6,30.5,44.7,29.3,,0,,8.1,,4.7,25.1,85.61,Partially cloudy
australia,04/30/2017,66,37.4,49.6,35.8,,0,,6.9,,6.1,31.1,79.05,Partially cloudy
australia,05/01/2017,66.2,35.6,50.6,,,0,,17.8,,5.9,30.7,82.22,Partially cloudy
australia,05/02/2017,60.5,38,50.5,35.8,,0,,15,,6.2,37.1,76.12,Partially cloudy
australia,05/03/2017,60.6,33.8,46.4,31.4,,0,,13.9,,6.2,14.9,65.87,Clear
australia,05/04/2017,62.6,33.8,47.8,31.5,,0,,8.1,,6.2,26.5,75.68,Partially cloudy
australia,05/05/2017,64.4,36.6,50.1,34.4,,0,,13.9,,6.2,47.1,81.09,Partially cloudy
australia,05/06/2017,62.6,35.6,49.8,44.5,,0.01,,16.1,,5.7,30.6,87.35,"Rain, Partially cloudy"
australia,05/07/2017,59,33.7,49.6,28.8,,0,,15,,6.2,15.1,53.43,Clear
australia,05/08/2017,58.8,24.8,42.7,28.3,,0,,13.6,,6.2,28.7,69.41,Partially cloudy
australia,05/09/2017,62.6,31.9,45.4,27.3,,0,,6.5,,6.2,7.5,69.96,Clear
australia,05/10/2017,62.7,28.4,44.9,24.7,,0,,6.8,,5.7,8.5,78.7,Clear
australia,05/11/2017,64.4,30.2,45,26.8,,0,,6.9,,6.2,3.2,75.21,Clear
australia,05/12/2017,60.8,32,44.9,30.5,,0,,5.8,,5.7,23.1,83.65,Clear
australia,05/13/2017,66,39,51.1,40,,0,,8.3,,6.1,53.3,76.12,Partially cloudy
australia,05/14/2017,60.2,43.2,51.5,40.8,,0.12,,8.1,,6.2,64.9,87.06,"Rain, Partially cloudy"
australia,05/15/2017,62.4,39.2,48.6,35.8,,0,,13.8,,5.8,33.7,79.87,Partially cloudy
australia,05/16/2017,60.8,32,47.3,31.6,,0,,9.4,,6.2,14.8,75.4,Clear
australia,05/17/2017,62.6,30.2,45.2,24.2,,0,,7.3,,4.7,17,80.32,Clear
australia,05/18/2017,66.2,45.9,54.1,42.8,,0,,13.9,,6.2,40.8,76.67,Partially cloudy
australia,05/19/2017,59,51.5,56.2,,,0.67,,13.9,,6.1,60.7,85.02,"Rain, Partially cloudy"
australia,05/20/2017,62.6,42.6,53.6,40,,1.26,,13.9,,5.8,35.6,83.41,"Rain, Partially cloudy"
australia,05/21/2017,62.5,33.9,45.5,31.5,,0,,10,,4.2,15.8,85.84,Clear
australia,05/22/2017,64.4,33.8,45.9,28.5,,0,,6.8,,6,6.2,80.39,Clear
australia,05/23/2017,62.6,35.3,46.9,44.4,,0,,15.6,,4.2,38,88.11,Partially cloudy
australia,05/24/2017,59.1,42.5,50.7,39,,0,,23,,5.4,44,79.64,Partially cloudy
australia,05/25/2017,53.6,33.8,41.6,31.5,,0,,7.6,,5.3,45.2,93.28,Partially cloudy
australia,05/26/2017,60.5,33.8,43.6,29.9,,0,,8.1,,4.8,45.5,89,Partially cloudy
australia,05/27/2017,59,35.6,45.9,32.9,,0,,12.5,,5.3,44.1,87.87,Partially cloudy
australia,05/28/2017,56.9,33.8,46.5,39.8,,0.08,,24.3,,5.2,42.1,79.54,"Rain, Partially cloudy"
australia,05/29/2017,52,30.2,43.7,29.4,,0.08,,17.2,,6.2,30.3,67.55,"Rain, Partially cloudy"
australia,05/30/2017,53.7,24.8,39.5,20.6,,0,,19.7,,6.2,32.8,85.32,Partially cloudy
australia,05/31/2017,50,35.6,42.5,29.9,,0,,19.9,,6.2,31.1,63.58,Partially cloudy
australia,06/01/2017,55.2,24.8,40.6,22.3,,0,,12.8,,6.2,0,68.35,Clear
australia,06/02/2017,55.4,24.8,37.9,24.8,,0,,16.8,,6.2,8.4,76.74,Clear
australia,06/03/2017,58.9,25.3,41.6,19.6,,0,,7.3,,6.2,26.3,80.83,Partially cloudy
australia,06/04/2017,57,26.6,39.2,28.4,,0.01,,8.1,,4.5,40.2,86.17,"Rain, Partially cloudy"
australia,06/05/2017,55.2,26.6,38.1,23.4,,0,,10.3,,5.4,17.2,87.04,Clear
australia,06/06/2017,51.8,28.6,42.2,24.1,,0,,20.1,,5.7,47,75.62,Partially cloudy
australia,06/07/2017,53.6,42.8,47.1,34.2,,0,,21.9,31.1,6.2,38.3,71.42,Partially cloudy
australia,06/08/2017,60.8,44.6,50.9,39.2,,0,,11.4,,6.2,61.2,78.08,Partially cloudy
australia,06/09/2017,53.8,43.2,49.1,40.7,,0.02,,13.9,,6.2,63.4,83.45,"Rain, Partially cloudy"
australia,06/10/2017,57,39,47.6,35.8,,0,,9.2,,6.2,55.9,82.57,Partially cloudy
australia,06/11/2017,59,32,43.5,27.3,,0,,7.3,,5.1,40,91.33,Partially cloudy
australia,06/12/2017,57.3,30.5,40.5,29,,0,,6.3,,3.9,38.3,90.77,Partially cloudy
australia,06/13/2017,59,28.4,41.8,23.6,,0.01,,6.3,,6.2,6.7,83.34,Rain
australia,06/14/2017,58.9,26.8,39.9,27.6,,0,,8.9,,3.9,24,88.72,Clear
australia,06/15/2017,50,28.4,37.1,28.8,,0,,5.8,,3.3,42.7,94.06,Partially cloudy
australia,06/16/2017,51.8,28.6,40.7,27.3,,0,,5.8,,4.9,50.4,92.38,Partially cloudy
australia,06/17/2017,55.4,44.4,48.7,41.5,,0,,5.4,,6.2,78.5,88.85,Overcast
australia,06/18/2017,58.9,33.8,44.6,29.4,,0,,13.5,,5.7,7.5,77.38,Clear
australia,06/19/2017,60.6,26.6,39.6,24.8,,0,,5.3,,5.1,8.2,81,Clear
australia,06/20/2017,55.4,26.8,38.4,23.4,,0.01,,6.7,,3.2,48.2,93.98,"Rain, Partially cloudy"
australia,06/21/2017,58.9,28.6,39.7,24,,0.02,,6.9,,3.9,42.7,84.14,"Rain, Partially cloudy"
australia,06/22/2017,57.1,32,42.1,30.6,,0,,18.3,,5.3,36.9,85.28,Partially cloudy
australia,06/23/2017,55.2,26.6,40.1,24.7,,0,,15,,3.3,44.5,82.9,Partially cloudy
australia,06/24/2017,55.5,40.4,46.8,34.8,,0,,16.6,,6.2,30.5,69.51,Partially cloudy
australia,06/25/2017,55.5,26.6,41.3,20.7,,0,,16.7,,6.2,22,71.17,Clear
australia,06/26/2017,55.4,26.6,41.9,21,,0,,11.4,,6.2,28.6,76.88,Partially cloudy
australia,06/27/2017,51.8,26.6,39.2,44.6,,0,,7.7,,6.2,51.5,85.78,Partially cloudy
australia,06/28/2017,53.6,30.3,42.4,28.5,,0,,12.8,,6.2,36.1,86.55,Partially cloudy
australia,06/29/2017,50,26.6,37.2,19.9,,0,,9.4,,4.6,44.1,85.66,Partially cloudy
australia,06/30/2017,51.8,24.8,38.3,20.6,,0,,9.9,,6.2,5.3,68.1,Clear
australia,07/01/2017,53.6,17.6,34.2,9.2,,0,,8.1,,6.2,0,70.49,Clear
australia,07/02/2017,57.1,19.5,33.8,15.1,,0,,8.1,,6.2,0,68.15,Clear
australia,07/03/2017,48.2,19.6,35.8,13.3,,0.01,,9.6,,6.2,48.9,78.52,"Rain, Partially cloudy"
australia,07/04/2017,53.6,44.6,49.3,36.9,,0.02,,25,,6.2,48.4,76.01,"Rain, Partially cloudy"
australia,07/05/2017,55,41.2,47.3,35.7,,0.02,,18.5,,6.2,57.3,81.14,"Rain, Partially cloudy"
australia,07/06/2017,53.7,30.2,42.1,26.4,,0,,15.5,,6.2,18.7,80.04,Clear
australia,07/07/2017,51.8,28.4,38.7,24.7,,0.04,,18.8,,5.7,51.9,82.65,"Rain, Partially cloudy"
australia,07/08/2017,50,24.7,38.5,18.9,,0,,16.1,,6.2,41.9,88.55,Partially cloudy
australia,07/09/2017,51.4,37.8,43.5,30.3,,0,,17.2,,6.2,37.3,77.75,Partially cloudy
australia,07/10/2017,51.9,26.6,39.2,24.2,,0.01,,14.5,,6.2,32.8,80.98,"Rain, Partially cloudy"
australia,07/11/2017,55.4,21.3,37.5,18.6,,0,,7.9,,4.3,32.1,77.42,Partially cloudy
australia,07/12/2017,53.6,26.6,37.6,23.1,,0,,7.3,,6.2,6.3,78.41,Clear
australia,07/13/2017,53.7,21.4,35.7,23.2,,0,,13.4,,6.2,23.9,84.24,Clear
australia,07/14/2017,55.4,28.7,43.7,27.8,,0.01,,19.9,,6.2,40.7,83.29,"Rain, Partially cloudy"
australia,07/15/2017,50,28.4,42.2,23.1,,0.02,,13.1,,6.2,45.8,76.42,"Rain, Partially cloudy"
australia,07/16/2017,50,21.2,34.1,23.1,,0,,9.2,,6.2,4.5,75.14,Clear
australia,07/17/2017,55.4,23.2,37.8,27.3,,0,,16.4,,6.2,34,83.18,Partially cloudy
australia,07/18/2017,55.4,34,44.3,35.5,,0.14,,23.2,35.8,5.6,44.3,83.8,"Rain, Partially cloudy"
australia,07/19/2017,53.8,39.2,45,32.5,,0.01,,19.1,,6.2,37.3,78.23,"Rain, Partially cloudy"
australia,07/20/2017,50.1,30.1,41.2,27.1,,0,,19.7,,6.2,20.4,71.95,Clear
australia,07/21/2017,53.6,26.6,38,19.9,,0,,9.7,,6.2,12.2,72.41,Clear
australia,07/22/2017,53.6,19.6,35.4,17.6,,0.01,,15.8,,4.9,20.3,75.99,Rain
australia,07/23/2017,60.7,32,45.9,30.1,,0,,21.4,,6.2,20.1,59.74,Clear
australia,07/24/2017,57.2,39,47.6,34.2,,0,,18.3,,6.2,28.9,70.14,Partially cloudy
australia,07/25/2017,57.4,37.3,47.8,29.9,,0,,19.7,,6.2,25.9,74.7,Partially cloudy
australia,07/26/2017,55.4,37.6,49,33,,0.04,,20.8,,6.2,37.5,66.17,"Rain, Partially cloudy"
australia,07/27/2017,53.4,26.6,38.5,21.6,,0,,11.4,,5.2,28.3,81.07,Partially cloudy
australia,07/28/2017,57.1,32,44.9,27.7,,0,,19.7,,6.2,29.2,69.49,Partially cloudy
australia,07/29/2017,57.2,24.9,39.3,19.6,,0,,13.3,,5.6,19.5,78.74,Clear
australia,07/30/2017,60.8,39.6,50.1,35.5,,0,,19.7,,6.2,36.9,61.38,Partially cloudy
australia,07/31/2017,49.8,35.6,46,31.2,,0.43,,10.3,,6,56.1,94.17,"Rain, Partially cloudy"
australia,08/01/2017,55.4,32,40.4,26.4,,0.01,,7.9,,4.4,33.2,83.88,"Rain, Partially cloudy"
australia,08/02/2017,55.4,28.4,40.9,23.6,,0,,11.4,,6.2,10.5,75.48,Clear
australia,08/03/2017,53.6,32,43.2,27.5,,0.75,,17.2,,6.1,49.8,89.27,"Rain, Partially cloudy"
australia,08/04/2017,48.2,42.8,44.5,34.5,,0.2,,22.3,31.1,6.1,66.5,87.8,"Rain, Partially cloudy"
australia,08/05/2017,50,41,44.7,33.5,,0,,25.3,36.9,6.2,44.2,74.77,Partially cloudy
australia,08/06/2017,55.3,41,46.9,32.5,,0.04,,25.3,33.3,6.2,35.4,69.59,"Rain, Partially cloudy"
australia,08/07/2017,46.4,39,42.4,30.2,,0.1,,27.7,,6.2,53.1,84.9,"Rain, Partially cloudy"
australia,08/08/2017,55.4,35.2,43.5,30.5,,0,,19.7,,6.2,6.6,70.18,Clear
australia,08/09/2017,60.6,37.6,47.2,32.8,,0,,16.1,,6.2,12.9,75.05,Clear
australia,08/10/2017,60.8,34.1,47.7,32.3,,0.02,,21.9,,6.2,7.8,72.66,Rain
australia,08/11/2017,59,44.6,52.3,38.7,,0,,24.2,32.2,6.2,22.8,51.77,Clear
australia,08/12/2017,57.2,44.5,50.7,39.3,,0,,23,,6.2,36.9,60.21,Partially cloudy
australia,08/13/2017,60.7,35.6,48.5,31.5,,0,,18.3,,6.2,15.8,68.31,Clear
australia,08/14/2017,64.5,32.4,46.7,30.9,,0,,16.9,,6.2,3.2,69.54,Clear
australia,08/15/2017,62.6,33.9,48.4,29,,0.01,,26.4,,6.2,51.8,81.23,"Rain, Partially cloudy"
australia,08/16/2017,57.2,46.4,51.3,40.6,,0.01,,24.2,36.9,6.2,50.1,71.46,"Rain, Partially cloudy"
australia,08/17/2017,59,42.8,48.9,36.2,,0.12,,28.2,46.1,6.2,36.3,67.43,"Rain, Partially cloudy"
australia,08/18/2017,48.2,39.2,43.1,29.5,,0.43,,25.8,39.1,6.2,32.6,71.67,"Rain, Partially cloudy"
australia,08/19/2017,50,28.4,40.8,23.1,,0,,18.3,,6.2,10.7,58.72,Clear
australia,08/20/2017,55.2,28.2,40.5,22.4,,0,,9,,6.2,0,63.37,Clear
australia,08/21/2017,53.6,35.6,42.8,32.1,,0,,15,,6.2,36.9,76.47,Partially cloudy
australia,08/22/2017,60.8,27,43.4,24.7,,0,,11.1,,6.2,25.8,70.46,Partially cloudy
australia,08/23/2017,60.6,26.6,44,22.7,,0,,12.8,,6.2,29.4,70.8,Partially cloudy
australia,08/24/2017,57,28.4,42.2,25.2,,0,,10.5,,6.2,34,71.37,Partially cloudy
australia,08/25/2017,57.2,24.8,40.5,21.2,,0,,10.3,,6.2,3.2,65.07,Clear
australia,08/26/2017,60.6,26.8,42.2,25.5,,0,,15,,6.2,19.1,73.92,Clear
australia,08/27/2017,49.9,28.3,38.3,20.8,,0.12,,20.1,,6.2,20.8,72.97,Rain
australia,08/28/2017,53.4,32,42.1,24.8,,0,,17.8,,6.2,19.6,59.13,Clear
australia,08/29/2017,53.6,30.2,40.9,23.4,,0,,14.6,,6.2,44,68.68,Partially cloudy
australia,08/30/2017,57.2,24.7,40.8,20.6,,0,,14.5,,5.7,22.1,66.33,Clear
australia,08/31/2017,55.4,30.2,41.5,22.3,,0,,16.1,,6.2,11.6,63.13,Clear
australia,09/01/2017,57.3,26.6,41.9,23.3,,0,,11.4,,6.2,2,68.55,Clear
australia,09/02/2017,64.1,25.1,45.1,21,,0,,17.2,,6.2,13.5,65.63,Clear
australia,09/03/2017,71.5,33.8,50.7,34.9,,0.01,,28.9,42.5,6.2,21.6,60.5,Rain
australia,09/04/2017,54.8,41,46.8,32.5,,0.12,,25.4,38,6.2,30.3,67.75,"Rain, Partially cloudy"
australia,09/05/2017,48.2,37.4,42.5,27.1,,0.07,,25.4,39.1,6.2,55.2,73.44,"Rain, Partially cloudy"
australia,09/06/2017,48.2,39.2,44.5,30.5,,0.08,,20.8,,6.2,54.6,69.85,"Rain, Partially cloudy"
australia,09/07/2017,53.7,41.3,47.3,36,,0,,21.9,,6.2,56.9,70.51,Partially cloudy
australia,09/08/2017,55.5,41.1,47.7,33.4,,0.01,,21.9,,6.2,42.7,61.98,"Rain, Partially cloudy"
australia,09/09/2017,55.4,33.6,45,28.5,,0,,17.2,,6.2,18.2,64.6,Clear
australia,09/10/2017,60.8,26.8,44.4,21.7,,0,,13.9,,6.1,7.5,68.29,Clear
australia,09/11/2017,66.2,28.4,47.5,27.8,,0,,15.3,,6.2,18.4,68.4,Clear
australia,09/12/2017,73.2,39.2,55.6,38.5,,0,,23.4,,6.2,2.2,56.37,Clear
australia,09/13/2017,67.9,49.5,60.2,46.7,,0.01,,23,34.4,6.2,35.4,44.04,"Rain, Partially cloudy"
australia,09/14/2017,51.9,41.1,46.9,33.7,,0,,23,34.4,6.2,29.2,53.7,Partially cloudy
australia,09/15/2017,53.8,44.7,49.6,37.3,,0,,21.1,32.2,6.2,65,68.5,Partially cloudy
australia,09/16/2017,59,33.7,48.9,29.4,,0.01,,21.9,,6.2,48.1,66.7,"Rain, Partially cloudy"
australia,09/17/2017,60.8,23,41.7,18.9,,0,,11,,6.2,0,58.85,Clear
australia,09/18/2017,67.9,21.5,45.5,17.4,,0,,21,,6.2,0,54.72,Clear
australia,09/19/2017,57.2,35.7,49.8,35.8,,0,,23,,6.2,24.8,51.74,Clear
australia,09/20/2017,64.2,25.1,45,18.6,,0,,12.8,,6.2,0,65.49,Clear
australia,09/21/2017,70.1,30.4,50.7,32.1,,0,,18.3,,6.2,0,61.44,Clear
australia,09/22/2017,76.9,33.8,55,30.9,,0,,16.4,,6.2,2,51.5,Clear
australia,09/23/2017,85.8,35.6,63.7,33.4,82.5,0,,26.4,,6.2,6.1,38.13,Clear
australia,09/24/2017,73.3,55.4,62.9,,,0,,24.2,35.8,6.2,7.4,35.02,Clear
australia,09/25/2017,62.3,48.4,55.2,44.4,,0,,22.3,30,6.2,17.2,46.89,Clear
australia,09/26/2017,66.2,42.1,53.4,36.9,,0,,15,,6.2,2.1,47.73,Clear
australia,09/27/2017,73.3,35.6,55.4,32,,0,,26.5,,6.1,12.8,64.43,Clear
australia,09/28/2017,67.9,50,59.7,,,0.16,,21.9,34.4,6.2,41.1,61.88,"Rain, Partially cloudy"
australia,09/29/2017,66.1,48.2,56.9,43.9,,0,,20.8,30,6.2,31.8,47.8,Partially cloudy
australia,09/30/2017,62.6,47.8,54.8,44.1,,0,,27.7,45,6.2,12.7,43.57,Clear
australia,10/01/2017,66.4,33.8,52.7,28.2,,0,,18.3,,6.2,2.2,57.05,Clear
australia,10/02/2017,69.9,37.4,54.3,35,,0,,12.2,,6.2,2.2,62.1,Clear
australia,10/03/2017,76.8,41.2,58.6,41.3,,0,,15,,5.6,11,64.81,Clear
australia,10/04/2017,75.2,37.5,57.8,34,,0,,15,,6.2,0,57.98,Clear
australia,10/05/2017,78.8,48.2,61.1,46.3,,0,,19.7,30,6.1,60.8,69.38,Partially cloudy
australia,10/06/2017,68,48.2,59,44.1,,0,,18.3,,6.2,23.3,52.29,Clear
australia,10/07/2017,68,36.5,52.9,31.4,,0,,16.1,20.8,6.2,9.1,61.74,Clear
australia,10/08/2017,66.2,43.1,56.1,39.4,,0,,13.9,,6.2,39.6,78.08,Partially cloudy
australia,10/09/2017,73.4,55.2,63.8,,,0.23,,20.9,,5.9,48.2,75.08,"Rain, Partially cloudy"
australia,10/10/2017,71.6,40.8,57,38,,0,,11.4,,6.2,21.8,64.49,Clear
australia,10/11/2017,77,53.6,64.3,,,0,,16.1,,6.2,47,62.62,Partially cloudy
australia,10/12/2017,69.6,50,60.4,46.3,,0.08,,25.3,,6.2,30.2,57.93,"Rain, Partially cloudy"
australia,10/13/2017,68.2,39,55.9,35.9,,0,,18.3,,6.2,16.6,61.07,Clear
australia,10/14/2017,62.6,51.8,56.3,,,0,,13.1,,6.2,64.5,69.66,Partially cloudy
australia,10/15/2017,75,44.6,59.6,40.7,,0,,11.4,,6.2,44.8,64.56,Partially cloudy
australia,10/16/2017,75.2,46.1,61,43.5,,0,,12.8,20.8,6.2,9.5,65.12,Clear
australia,10/17/2017,80.5,41.2,61.5,39.3,78.8,0,,13.3,,6,7.6,63.32,Clear
australia,10/18/2017,78.8,43,63.2,41.7,,0,,13.4,,6.2,5,62.03,Clear
australia,10/19/2017,76.8,50,63.8,,,0.2,,23,,6.1,32.3,76.61,"Rain, Partially cloudy"
