Entity,Code,Year,Fossil Fuels (TWh)
Turkey,TUR,1969,127.272221
Turkey,TUR,1970,137.1850939
Turkey,TUR,1971,154.1482267
Turkey,TUR,1972,171.3926132
Turkey,TUR,1973,197.2758487
Turkey,TUR,1974,199.0927309
Turkey,TUR,1975,215.5270149
Turkey,TUR,1976,237.9169639
Turkey,TUR,1977,262.0397852
Turkey,TUR,1978,276.483684
Turkey,TUR,1979,256.3750682
Turkey,TUR,1980,264.5073108
Turkey,TUR,1981,263.5328308
Turkey,TUR,1982,286.7907011
Turkey,TUR,1983,306.1724213
Turkey,TUR,1984,317.9400282
Turkey,TUR,1985,350.4591779
Turkey,TUR,1986,385.4723023
Turkey,TUR,1987,424.3769581
Turkey,TUR,1988,441.5872552
Turkey,TUR,1989,464.3881429
Turkey,TUR,1990,493.3240133
Turkey,TUR,1991,506.2934178
Turkey,TUR,1992,524.3911723
Turkey,TUR,1993,554.8827792
Turkey,TUR,1994,544.118932
Turkey,TUR,1995,604.5283953
Turkey,TUR,1996,654.6250006
Turkey,TUR,1997,691.8752688
Turkey,TUR,1998,705.5700458
Turkey,TUR,1999,706.3554537
Turkey,TUR,2000,772.5290175
Turkey,TUR,2001,714.0718174
Turkey,TUR,2002,760.4680856
Turkey,TUR,2003,807.1523763
Turkey,TUR,2004,841.3161358
Turkey,TUR,2005,882.9374563
Turkey,TUR,2006,978.9132698
Turkey,TUR,2007,1071.110592
Turkey,TUR,2008,1081.407192
Turkey,TUR,2009,1087.623011
Turkey,TUR,2010,1105.043361
Turkey,TUR,2011,1185.431637
Turkey,TUR,2012,1249.553145
Turkey,TUR,2013,1225.852586
Turkey,TUR,2014,1317.706861
Turkey,TUR,2015,1376.937562
Turkey,TUR,2016,1441.504219
Turkey,TUR,2017,1550.744992
Turkey,TUR,2018,1502.329783
Turkey,TUR,2019,1467.992469
Turkmenistan,TKM,1985,143.0953153
Turkmenistan,TKM,1986,178.09868
Turkmenistan,TKM,1987,177.1744906
Turkmenistan,TKM,1988,178.3742902
Turkmenistan,TKM,1989,183.2817488
Turkmenistan,TKM,1990,151.8829479
Turkmenistan,TKM,1991,155.9821037
Turkmenistan,TKM,1992,148.9589525
Turkmenistan,TKM,1993,122.2784192
Turkmenistan,TKM,1994,130.4419666
Turkmenistan,TKM,1995,107.3682992
Turkmenistan,TKM,1996,156.3950476
Turkmenistan,TKM,1997,119.7547097
Turkmenistan,TKM,1998,149.1178648
Turkmenistan,TKM,1999,142.342273
Turkmenistan,TKM,2000,119.8111522
Turkmenistan,TKM,2001,151.2279185
Turkmenistan,TKM,2002,127.5562287
Turkmenistan,TKM,2003,176.1098151
Turkmenistan,TKM,2004,174.3977181
Turkmenistan,TKM,2005,176.5917266
Turkmenistan,TKM,2006,178.453998
Turkmenistan,TKM,2007,173.1636724
Turkmenistan,TKM,2008,142.0469064
Turkmenistan,TKM,2009,231.5926097
Turkmenistan,TKM,2010,249.5572835
Turkmenistan,TKM,2011,276.9885969
Turkmenistan,TKM,2012,301.9544721
Turkmenistan,TKM,2013,268.2319432
Turkmenistan,TKM,2014,278.0217219
Turkmenistan,TKM,2015,332.801126
Turkmenistan,TKM,2016,329.5149786
Turkmenistan,TKM,2017,326.0766259
Turkmenistan,TKM,2018,365.0458768
Turkmenistan,TKM,2019,402.0011844
Ukraine,UKR,1985,2597.725753
Ukraine,UKR,1986,2640.253975
Ukraine,UKR,1987,2681.034707
Ukraine,UKR,1988,2615.765123
Ukraine,UKR,1989,2513.365567
Ukraine,UKR,1990,2930.34032
Ukraine,UKR,1991,2694.722179
Ukraine,UKR,1992,2331.466922
Ukraine,UKR,1993,1926.370511
Ukraine,UKR,1994,1606.309666
Ukraine,UKR,1995,1541.123831
Ukraine,UKR,1996,1453.976727
Ukraine,UKR,1997,1355.450492
Ukraine,UKR,1998,1316.023759
Ukraine,UKR,1999,1336.273443
Ukraine,UKR,2000,1335.294282
Ukraine,UKR,2001,1317.09105
Ukraine,UKR,2002,1306.617374
Ukraine,UKR,2003,1337.567919
Ukraine,UKR,2004,1318.531699
Ukraine,UKR,2005,1320.779484
Ukraine,UKR,2006,1338.883866
Ukraine,UKR,2007,1331.394384
Ukraine,UKR,2008,1285.092025
Ukraine,UKR,2009,1069.242867
Ukraine,UKR,2010,1143.17071
Ukraine,UKR,2011,1202.240601
Ukraine,UKR,2012,1167.249812
Ukraine,UKR,2013,1102.531163
Ukraine,UKR,2014,940.0621007
Ukraine,UKR,2015,746.2737329
Ukraine,UKR,2016,806.5709705
Ukraine,UKR,2017,718.4625562
Ukraine,UKR,2018,741.596178
Ukraine,UKR,2019,710.5046662
United Arab Emirates,ARE,1965,0.854533739
United Arab Emirates,ARE,1966,0.912041841
United Arab Emirates,ARE,1967,5.406760159
United Arab Emirates,ARE,1968,6.944718611
United Arab Emirates,ARE,1969,6.968930853
United Arab Emirates,ARE,1970,9.605598796
United Arab Emirates,ARE,1971,14.63804227
United Arab Emirates,ARE,1972,15.65016252
United Arab Emirates,ARE,1973,20.29312735
United Arab Emirates,ARE,1974,22.29552895
United Arab Emirates,ARE,1975,23.85922742
United Arab Emirates,ARE,1976,30.19026026
United Arab Emirates,ARE,1977,49.63153971
United Arab Emirates,ARE,1978,57.31105696
United Arab Emirates,ARE,1979,67.37063723
United Arab Emirates,ARE,1980,108.2793147
United Arab Emirates,ARE,1981,126.5425307
United Arab Emirates,ARE,1982,136.8704381
United Arab Emirates,ARE,1983,131.6876751
United Arab Emirates,ARE,1984,164.0988129
United Arab Emirates,ARE,1985,203.4312155
United Arab Emirates,ARE,1986,246.4082405
United Arab Emirates,ARE,1987,275.0534648
United Arab Emirates,ARE,1988,303.8142539
United Arab Emirates,ARE,1989,342.1190479
United Arab Emirates,ARE,1990,347.0184493
United Arab Emirates,ARE,1991,422.9814034
United Arab Emirates,ARE,1992,408.8619601
United Arab Emirates,ARE,1993,425.5919924
United Arab Emirates,ARE,1994,466.9744411
United Arab Emirates,ARE,1995,487.2829737
United Arab Emirates,ARE,1996,502.2562107
United Arab Emirates,ARE,1997,524.35965
United Arab Emirates,ARE,1998,536.7146858
United Arab Emirates,ARE,1999,541.0696151
United Arab Emirates,ARE,2000,538.8716444
United Arab Emirates,ARE,2001,544.8215914
United Arab Emirates,ARE,2002,595.3841741
United Arab Emirates,ARE,2003,634.8558732
United Arab Emirates,ARE,2004,678.8631814
United Arab Emirates,ARE,2005,708.2379191
United Arab Emirates,ARE,2006,745.1003058
United Arab Emirates,ARE,2007,821.8430644
United Arab Emirates,ARE,2008,941.8346465
United Arab Emirates,ARE,2009,929.8814803
United Arab Emirates,ARE,2010,974.3722034
United Arab Emirates,ARE,2011,1027.659938
United Arab Emirates,ARE,2012,1079.194296
United Arab Emirates,ARE,2013,1137.170092
United Arab Emirates,ARE,2014,1131.47403
United Arab Emirates,ARE,2015,1245.011619
United Arab Emirates,ARE,2016,1293.055014
United Arab Emirates,ARE,2017,1307.931417
United Arab Emirates,ARE,2018,1330.206783
United Arab Emirates,ARE,2019,1331.390331
United Kingdom,GBR,1965,2259.643035
United Kingdom,GBR,1966,2256.722772
United Kingdom,GBR,1967,2247.722254
United Kingdom,GBR,1968,2326.105796
United Kingdom,GBR,1969,2406.461736
United Kingdom,GBR,1970,2463.822651
United Kingdom,GBR,1971,2415.709743
United Kingdom,GBR,1972,2447.366011
United Kingdom,GBR,1973,2576.29437
United Kingdom,GBR,1974,2425.754453
United Kingdom,GBR,1975,2290.817572
United Kingdom,GBR,1976,2321.357037
United Kingdom,GBR,1977,2357.698359
United Kingdom,GBR,1978,2379.533204
United Kingdom,GBR,1979,2492.61739
United Kingdom,GBR,1980,2264.382134
United Kingdom,GBR,1981,2194.388996
United Kingdom,GBR,1982,2146.986701
United Kingdom,GBR,1983,2139.32637
United Kingdom,GBR,1984,2126.835961
United Kingdom,GBR,1985,2205.67475
United Kingdom,GBR,1986,2275.317068
United Kingdom,GBR,1987,2283.81875
United Kingdom,GBR,1988,2291.185079
United Kingdom,GBR,1989,2271.021518
United Kingdom,GBR,1990,2304.771611
United Kingdom,GBR,1991,2345.417294
United Kingdom,GBR,1992,2308.489247
United Kingdom,GBR,1993,2303.996273
United Kingdom,GBR,1994,2272.327252
United Kingdom,GBR,1995,2279.95505
United Kingdom,GBR,1996,2390.420887
United Kingdom,GBR,1997,2329.803325
United Kingdom,GBR,1998,2349.670977
United Kingdom,GBR,1999,2345.664012
United Kingdom,GBR,2000,2395.338664
United Kingdom,GBR,2001,2413.573791
United Kingdom,GBR,2002,2356.739626
United Kingdom,GBR,2003,2394.471285
United Kingdom,GBR,2004,2424.555562
United Kingdom,GBR,2005,2442.83239
United Kingdom,GBR,2006,2423.486598
United Kingdom,GBR,2007,2372.572838
United Kingdom,GBR,2008,2343.70856
United Kingdom,GBR,2009,2163.998765
United Kingdom,GBR,2010,2239.036257
United Kingdom,GBR,2011,2064.642958
United Kingdom,GBR,2012,2077.791495
United Kingdom,GBR,2013,2035.312748
United Kingdom,GBR,2014,1887.67615
United Kingdom,GBR,2015,1853.012468
United Kingdom,GBR,2016,1825.188957
United Kingdom,GBR,2017,1785.851371
United Kingdom,GBR,2018,1762.097238
United Kingdom,GBR,2019,1723.913146
United States,USA,1965,13964.52237
United States,USA,1966,14773.60753
United States,USA,1967,15227.30404
United States,USA,1968,16175.0709
United States,USA,1969,16994.58239
United States,USA,1970,17580.20975
United States,USA,1971,17861.80846
United States,USA,1972,18755.86505
United States,USA,1973,19478.93788
United States,USA,1974,18790.10187
United States,USA,1975,18135.03447
United States,USA,1976,19182.86273
United States,USA,1977,19724.82763
United States,USA,1978,19574.87429
United States,USA,1979,19885.68443
United States,USA,1980,19125.85249
United States,USA,1981,18496.18381
United States,USA,1982,17494.93674
United States,USA,1983,17304.00363
United States,USA,1984,18239.98617
United States,USA,1985,18135.94386
United States,USA,1986,18135.95541
United States,USA,1987,18806.08226
United States,USA,1988,19631.99299
United States,USA,1989,19994.00863
United States,USA,1990,19813.40175
United States,USA,1991,19679.13947
United States,USA,1992,20083.12478
United States,USA,1993,20496.36254
United States,USA,1994,20893.88356
United States,USA,1995,21170.06342
United States,USA,1996,21883.03897
United States,USA,1997,22175.46679
United States,USA,1998,22301.74831
United States,USA,1999,22599.15825
United States,USA,2000,23224.2644
United States,USA,2001,22744.11953
United States,USA,2002,22941.45804
United States,USA,2003,23040.02262
United States,USA,2004,23499.05406
United States,USA,2005,23512.60738
United States,USA,2006,23185.68635
United States,USA,2007,23576.56117
United States,USA,2008,22789.63592
United States,USA,2009,21395.35757
United States,USA,2010,22174.39519
United States,USA,2011,21746.80273
United States,USA,2012,21197.90517
United States,USA,2013,21729.85869
United States,USA,2014,21940.01993
United States,USA,2015,21670.45545
United States,USA,2016,21428.94964
United States,USA,2017,21331.72338
United States,USA,2018,22196.47331
United States,USA,2019,21891.10198
Uzbekistan,UZB,1985,466.5874347
Uzbekistan,UZB,1986,461.1367961
Uzbekistan,UZB,1987,464.6637715
Uzbekistan,UZB,1988,493.1181103
Uzbekistan,UZB,1989,505.7072948
Uzbekistan,UZB,1990,489.2709309
Uzbekistan,UZB,1991,497.4132788
Uzbekistan,UZB,1992,471.5454372
Uzbekistan,UZB,1993,505.9614639
Uzbekistan,UZB,1994,497.2045278
Uzbekistan,UZB,1995,490.1036299
Uzbekistan,UZB,1996,505.1743791
Uzbekistan,UZB,1997,501.904996
Uzbekistan,UZB,1998,502.4205864
Uzbekistan,UZB,1999,569.9108982
Uzbekistan,UZB,2000,578.7618483
Uzbekistan,UZB,2001,579.9749601
Uzbekistan,UZB,2002,593.398355
Uzbekistan,UZB,2003,547.6195189
Uzbekistan,UZB,2004,556.5037716
Uzbekistan,UZB,2005,539.9492603
Uzbekistan,UZB,2006,504.039288
Uzbekistan,UZB,2007,534.3255997
Uzbekistan,UZB,2008,507.2251622
Uzbekistan,UZB,2009,503.8580153
Uzbekistan,UZB,2010,495.8121028
Uzbekistan,UZB,2011,527.1463917
Uzbekistan,UZB,2012,512.3601977
Uzbekistan,UZB,2013,514.7974779
Uzbekistan,UZB,2014,535.8637504
Uzbekistan,UZB,2015,509.8035278
Uzbekistan,UZB,2016,476.326668
Uzbekistan,UZB,2017,475.6470308
Uzbekistan,UZB,2018,493.3500397
Uzbekistan,UZB,2019,479.3645168
Venezuela,VEN,1965,187.436813
Venezuela,VEN,1966,189.1818794
Venezuela,VEN,1967,198.9783736
Venezuela,VEN,1968,211.8072703
Venezuela,VEN,1969,212.9405967
Venezuela,VEN,1970,212.3400732
Venezuela,VEN,1971,212.273882
Venezuela,VEN,1972,223.440871
Venezuela,VEN,1973,257.6100733
Venezuela,VEN,1974,262.7345069
Venezuela,VEN,1975,270.5402603
Venezuela,VEN,1976,293.4120356
Venezuela,VEN,1977,325.8951013
Venezuela,VEN,1978,333.5788038
Venezuela,VEN,1979,365.5465672
Venezuela,VEN,1980,413.0906219
Venezuela,VEN,1981,428.6673843
Venezuela,VEN,1982,435.9129268
Venezuela,VEN,1983,427.5545812
Venezuela,VEN,1984,430.5559233
Venezuela,VEN,1985,436.8033622
Venezuela,VEN,1986,466.8517796
Venezuela,VEN,1987,449.6149436
Venezuela,VEN,1988,462.1866417
Venezuela,VEN,1989,465.5547283
Venezuela,VEN,1990,494.1968448
Venezuela,VEN,1991,475.9314699
Venezuela,VEN,1992,517.8352045
Venezuela,VEN,1993,510.2657602
Venezuela,VEN,1994,554.6825718
Venezuela,VEN,1995,575.2605335
Venezuela,VEN,1996,549.638078
Venezuela,VEN,1997,580.015176
Venezuela,VEN,1998,623.4529863
Venezuela,VEN,1999,588.165978
Venezuela,VEN,2000,596.829468
Venezuela,VEN,2001,650.9736805
Venezuela,VEN,2002,652.7519208
Venezuela,VEN,2003,567.7919017
Venezuela,VEN,2004,626.8729371
Venezuela,VEN,2005,644.6977135
Venezuela,VEN,2006,729.6093017
Venezuela,VEN,2007,732.3817434
Venezuela,VEN,2008,755.999944
Venezuela,VEN,2009,755.4531655
Venezuela,VEN,2010,724.7556659
Venezuela,VEN,2011,751.309868
Venezuela,VEN,2012,795.9054342
Venezuela,VEN,2013,767.9673449
Venezuela,VEN,2014,748.1236579
Venezuela,VEN,2015,729.4582933
Venezuela,VEN,2016,675.206836
Venezuela,VEN,2017,644.8455064
Venezuela,VEN,2018,540.0309667
Venezuela,VEN,2019,461.50806
Vietnam,VNM,1965,28.44961054
Vietnam,VNM,1966,50.32866387
Vietnam,VNM,1967,69.66939101
Vietnam,VNM,1968,72.14678605
Vietnam,VNM,1969,85.29347546
Vietnam,VNM,1970,88.86934943
Vietnam,VNM,1971,79.00923793
Vietnam,VNM,1972,77.08666361
Vietnam,VNM,1973,81.43515181
Vietnam,VNM,1974,60.24828598
Vietnam,VNM,1975,66.87223016
Vietnam,VNM,1976,37.91958006
Vietnam,VNM,1977,40.55090633
Vietnam,VNM,1978,41.53961073
Vietnam,VNM,1979,44.35994577
Vietnam,VNM,1980,49.7498648
Vietnam,VNM,1981,49.81829291
Vietnam,VNM,1982,53.35846824
Vietnam,VNM,1983,56.98556281
Vietnam,VNM,1984,56.40953346
Vietnam,VNM,1985,56.38986511
Vietnam,VNM,1986,62.361671
Vietnam,VNM,1987,70.8460014
Vietnam,VNM,1988,69.63327265
Vietnam,VNM,1989,59.9327385
Vietnam,VNM,1990,60.93007347
Vietnam,VNM,1991,59.46531229
Vietnam,VNM,1992,64.00128009
Vietnam,VNM,1993,73.87156799
Vietnam,VNM,1994,81.51778966
Vietnam,VNM,1995,95.02731241
Vietnam,VNM,1996,109.4164228
Vietnam,VNM,1997,132.6618672
Vietnam,VNM,1998,147.7205132
Vietnam,VNM,1999,145.8978473
Vietnam,VNM,2000,169.2328254
Vietnam,VNM,2001,186.5062253
Vietnam,VNM,2002,209.4060353
Vietnam,VNM,2003,228.1733281
Vietnam,VNM,2004,294.1909101
Vietnam,VNM,2005,317.8665279
Vietnam,VNM,2006,278.4361625
Vietnam,VNM,2007,302.0600194
Vietnam,VNM,2008,380.7015429
Vietnam,VNM,2009,378.5832856
Vietnam,VNM,2010,445.6046045
Vietnam,VNM,2011,485.3965911
Vietnam,VNM,2012,483.8729779
Vietnam,VNM,2013,514.643917
Vietnam,VNM,2014,567.055172
Vietnam,VNM,2015,659.0560192
Vietnam,VNM,2016,697.2032294
Vietnam,VNM,2017,698.7233731
Vietnam,VNM,2018,822.4292196
Vietnam,VNM,2019,970.1003386
World,OWID_WRL,1965,40552.63849
World,OWID_WRL,1966,42689.37805
World,OWID_WRL,1967,44325.44832
World,OWID_WRL,1968,47020.96368
World,OWID_WRL,1969,50209.05888
World,OWID_WRL,1970,53381.48449
World,OWID_WRL,1971,55463.01735
World,OWID_WRL,1972,58393.68022
World,OWID_WRL,1973,61790.73228
World,OWID_WRL,1974,61610.76488
World,OWID_WRL,1975,61634.06926
World,OWID_WRL,1976,65073.27329
World,OWID_WRL,1977,67216.57225
World,OWID_WRL,1978,69179.13582
World,OWID_WRL,1979,71507.52477
World,OWID_WRL,1980,70672.85049
World,OWID_WRL,1981,69840.69376
World,OWID_WRL,1982,69051.15109
World,OWID_WRL,1983,69716.56173
World,OWID_WRL,1984,72639.87893
World,OWID_WRL,1985,74036.27291
World,OWID_WRL,1986,75478.66365
World,OWID_WRL,1987,77990.37974
World,OWID_WRL,1988,80755.34665
World,OWID_WRL,1989,82383.8764
World,OWID_WRL,1990,83070.3191
World,OWID_WRL,1991,83310.06375
World,OWID_WRL,1992,83961.13642
World,OWID_WRL,1993,84043.49932
World,OWID_WRL,1994,85101.86879
World,OWID_WRL,1995,86507.62178
World,OWID_WRL,1996,89116.10168
World,OWID_WRL,1997,89974.44735
World,OWID_WRL,1998,90421.93051
World,OWID_WRL,1999,91969.27762
World,OWID_WRL,2000,94314.39087
World,OWID_WRL,2001,95461.60694
World,OWID_WRL,2002,97636.74946
World,OWID_WRL,2003,101858.0366
World,OWID_WRL,2004,106655.621
World,OWID_WRL,2005,110458.954
World,OWID_WRL,2006,113613.1576
World,OWID_WRL,2007,117504.8379
World,OWID_WRL,2008,118360.4601
World,OWID_WRL,2009,116213.1663
World,OWID_WRL,2010,121691.1361
World,OWID_WRL,2011,124939.0475
World,OWID_WRL,2012,126562.0965
World,OWID_WRL,2013,128448.1168
World,OWID_WRL,2014,128962.3681
World,OWID_WRL,2015,129516.2698
World,OWID_WRL,2016,130705.8313
World,OWID_WRL,2017,132512.6705
World,OWID_WRL,2018,135807.2374
World,OWID_WRL,2019,136761.607
