Entity,Code,Year,Fossil fuels per capita (kWh)
Croatia,HRV,2006,20368.94427
Croatia,HRV,2007,21782.1789
Croatia,HRV,2008,20997.44565
Croatia,HRV,2009,19694.28052
Croatia,HRV,2010,19048.50344
Croatia,HRV,2011,18501.95983
Croatia,HRV,2012,16944.93331
Croatia,HRV,2013,16452.55453
Croatia,HRV,2014,16134.73017
Croatia,HRV,2015,16627.44296
Croatia,HRV,2016,17131.78861
Croatia,HRV,2017,18063.85991
Croatia,HRV,2018,17596.23474
Croatia,HRV,2019,17865.22387
Cyprus,CYP,1965,8055.515146
Cyprus,CYP,1966,9125.874822
Cyprus,CYP,1967,9792.317009
Cyprus,CYP,1968,10747.92108
Cyprus,CYP,1969,12524.42192
Cyprus,CYP,1970,13037.19148
Cyprus,CYP,1971,15376.042
Cyprus,CYP,1972,17097.18548
Cyprus,CYP,1973,18140.44015
Cyprus,CYP,1974,15908.24352
Cyprus,CYP,1975,13123.44127
Cyprus,CYP,1976,13180.95195
Cyprus,CYP,1977,14710.19737
Cyprus,CYP,1978,14924.95292
Cyprus,CYP,1979,14989.47278
Cyprus,CYP,1980,15005.36237
Cyprus,CYP,1981,14305.082
Cyprus,CYP,1982,17071.96733
Cyprus,CYP,1983,17911.65658
Cyprus,CYP,1984,18069.48278
Cyprus,CYP,1985,19269.0207
Cyprus,CYP,1986,19864.39557
Cyprus,CYP,1987,23901.57552
Cyprus,CYP,1988,24245.95124
Cyprus,CYP,1989,24383.55146
Cyprus,CYP,1990,25129.79303
Cyprus,CYP,1991,24919.76025
Cyprus,CYP,1992,28460.29742
Cyprus,CYP,1993,28925.75913
Cyprus,CYP,1994,28354.09709
Cyprus,CYP,1995,29509.58274
Cyprus,CYP,1996,29329.71164
Cyprus,CYP,1997,29014.19019
Cyprus,CYP,1998,30194.3097
Cyprus,CYP,1999,31188.66306
Cyprus,CYP,2000,32090.27517
Cyprus,CYP,2001,31885.08048
Cyprus,CYP,2002,30896.58192
Cyprus,CYP,2003,32282.01834
Cyprus,CYP,2004,30917.04261
Cyprus,CYP,2005,34037.13704
Cyprus,CYP,2006,32894.45801
Cyprus,CYP,2007,32862.77587
Cyprus,CYP,2008,32941.89737
Cyprus,CYP,2009,31630.71039
Cyprus,CYP,2010,30255.54133
Cyprus,CYP,2011,29356.96176
Cyprus,CYP,2012,27042.11471
Cyprus,CYP,2013,23767.19372
Cyprus,CYP,2014,23693.98645
Cyprus,CYP,2015,24090.73441
Cyprus,CYP,2016,26043.21101
Cyprus,CYP,2017,26534.14905
Cyprus,CYP,2018,26158.95818
Cyprus,CYP,2019,25853.00025
Czech Republic,CZE,1965,47108.25981
Czech Republic,CZE,1966,47455.90685
Czech Republic,CZE,1967,46789.68201
Czech Republic,CZE,1968,48996.12088
Czech Republic,CZE,1969,51197.54662
Czech Republic,CZE,1970,53148.76465
Czech Republic,CZE,1971,55867.73023
Czech Republic,CZE,1972,55920.35428
Czech Republic,CZE,1973,55999.2502
Czech Republic,CZE,1974,56040.08747
Czech Republic,CZE,1975,57987.69336
Czech Republic,CZE,1976,59344.18778
Czech Republic,CZE,1977,60761.94586
Czech Republic,CZE,1978,61287.32473
Czech Republic,CZE,1979,61501.79389
Czech Republic,CZE,1980,59304.51285
Czech Republic,CZE,1981,58858.90393
Czech Republic,CZE,1982,58279.48549
Czech Republic,CZE,1983,58384.84196
Czech Republic,CZE,1984,60240.6702
Czech Republic,CZE,1985,59991.06368
Czech Republic,CZE,1986,59606.72554
Czech Republic,CZE,1987,59610.95919
Czech Republic,CZE,1988,59663.0793
Czech Republic,CZE,1989,57653.43802
Czech Republic,CZE,1990,49086.28318
Czech Republic,CZE,1991,44461.10047
Czech Republic,CZE,1992,42891.39608
Czech Republic,CZE,1993,42329.91741
Czech Republic,CZE,1994,40948.71564
Czech Republic,CZE,1995,42876.48214
Czech Republic,CZE,1996,44391.37416
Czech Republic,CZE,1997,42551.06188
Czech Republic,CZE,1998,41118.69384
Czech Republic,CZE,1999,39146.58454
Czech Republic,CZE,2000,41634.08874
Czech Republic,CZE,2001,42397.4844
Czech Republic,CZE,2002,41421.60099
Czech Republic,CZE,2003,42607.50378
Czech Republic,CZE,2004,43612.36026
Czech Republic,CZE,2005,43131.73943
Czech Republic,CZE,2006,43479.83212
Czech Republic,CZE,2007,42710.25863
Czech Republic,CZE,2008,41219.19048
Czech Republic,CZE,2009,38509.62278
Czech Republic,CZE,2010,39774.47858
Czech Republic,CZE,2011,38147.98813
Czech Republic,CZE,2012,37178.81549
Czech Republic,CZE,2013,35904.1436
Czech Republic,CZE,2014,35035.94681
Czech Republic,CZE,2015,35082.76096
Czech Republic,CZE,2016,35051.74069
Czech Republic,CZE,2017,35898.33806
Czech Republic,CZE,2018,35470.54929
Czech Republic,CZE,2019,34636.42091
Denmark,DNK,1965,34902.20206
Denmark,DNK,1966,39404.2275
Denmark,DNK,1967,39331.47882
Denmark,DNK,1968,40814.82121
Denmark,DNK,1969,46536.37985
Denmark,DNK,1970,49263.56726
Denmark,DNK,1971,46264.48426
Denmark,DNK,1972,48541.67511
Denmark,DNK,1973,46720.90537
Denmark,DNK,1974,42301.74691
Denmark,DNK,1975,41512.45267
Denmark,DNK,1976,45539.69289
Denmark,DNK,1977,46323.83259
Denmark,DNK,1978,46874.76891
Denmark,DNK,1979,46695.70714
Denmark,DNK,1980,45438.95527
Denmark,DNK,1981,40802.24728
Denmark,DNK,1982,39010.39102
Denmark,DNK,1983,37076.0174
Denmark,DNK,1984,37724.7909
Denmark,DNK,1985,42522.71381
Denmark,DNK,1986,43406.62889
Denmark,DNK,1987,41791.15014
Denmark,DNK,1988,41212.70825
Denmark,DNK,1989,37831.96464
Denmark,DNK,1990,38786.88135
Denmark,DNK,1991,44511.55959
Denmark,DNK,1992,41315.75618
Denmark,DNK,1993,43506.17572
Denmark,DNK,1994,46587.45374
Denmark,DNK,1995,45477.57561
Denmark,DNK,1996,53957.59407
Denmark,DNK,1997,48144.47001
Denmark,DNK,1998,45628.20736
Denmark,DNK,1999,43740.94954
Denmark,DNK,2000,41141.53471
Denmark,DNK,2001,40996.02192
Denmark,DNK,2002,40280.20609
Denmark,DNK,2003,42895.97289
Denmark,DNK,2004,39479.60425
Denmark,DNK,2005,37661.95352
Denmark,DNK,2006,42163.53621
Denmark,DNK,2007,39008.56061
Denmark,DNK,2008,37276.08212
Denmark,DNK,2009,34610.39911
Denmark,DNK,2010,35269.60262
Denmark,DNK,2011,31784.73586
Denmark,DNK,2012,28283.66854
Denmark,DNK,2013,29255.55615
Denmark,DNK,2014,26991.37149
Denmark,DNK,2015,25246.37374
Denmark,DNK,2016,25719.73886
Denmark,DNK,2017,24346.69147
Denmark,DNK,2018,24337.69955
Denmark,DNK,2019,22947.34848
Ecuador,ECU,1965,1510.420259
Ecuador,ECU,1966,1531.719959
Ecuador,ECU,1967,1606.322378
Ecuador,ECU,1968,1864.131137
Ecuador,ECU,1969,1915.701419
Ecuador,ECU,1970,2236.852131
Ecuador,ECU,1971,2389.993953
Ecuador,ECU,1972,2433.251502
Ecuador,ECU,1973,2549.611807
Ecuador,ECU,1974,2897.148511
Ecuador,ECU,1975,2802.592002
Ecuador,ECU,1976,3037.809771
Ecuador,ECU,1977,3581.181841
Ecuador,ECU,1978,3567.0013
Ecuador,ECU,1979,3661.556579
Ecuador,ECU,1980,4536.195059
Ecuador,ECU,1981,4970.919037
Ecuador,ECU,1982,5311.680099
Ecuador,ECU,1983,4782.590332
Ecuador,ECU,1984,4750.743997
Ecuador,ECU,1985,5655.45517
Ecuador,ECU,1986,5600.778833
Ecuador,ECU,1987,5498.005402
Ecuador,ECU,1988,6334.652265
Ecuador,ECU,1989,6384.974306
Ecuador,ECU,1990,6473.792769
Ecuador,ECU,1991,7106.84408
Ecuador,ECU,1992,6930.569654
Ecuador,ECU,1993,6847.017358
Ecuador,ECU,1994,7218.538371
Ecuador,ECU,1995,6944.968406
Ecuador,ECU,1996,7617.808628
Ecuador,ECU,1997,8442.268582
Ecuador,ECU,1998,8328.943511
Ecuador,ECU,1999,7152.969363
Ecuador,ECU,2000,6435.33195
Ecuador,ECU,2001,6557.500149
Ecuador,ECU,2002,6248.56435
Ecuador,ECU,2003,6350.178686
Ecuador,ECU,2004,6815.735712
Ecuador,ECU,2005,7280.786058
Ecuador,ECU,2006,7601.664865
Ecuador,ECU,2007,7552.029232
Ecuador,ECU,2008,7607.876412
Ecuador,ECU,2009,7666.978649
Ecuador,ECU,2010,8681.295704
Ecuador,ECU,2011,8716.852636
Ecuador,ECU,2012,8998.276105
Ecuador,ECU,2013,9428.935162
Ecuador,ECU,2014,9762.806223
Ecuador,ECU,2015,9299.362393
Ecuador,ECU,2016,8657.127561
Ecuador,ECU,2017,8294.112567
Ecuador,ECU,2018,8706.53754
Ecuador,ECU,2019,8267.900594
Egypt,EGY,1965,2844.030377
Egypt,EGY,1966,2915.221421
Egypt,EGY,1967,2394.782966
Egypt,EGY,1968,2440.374446
Egypt,EGY,1969,1826.980036
Egypt,EGY,1970,2247.389991
Egypt,EGY,1971,2239.087442
Egypt,EGY,1972,2465.903675
Egypt,EGY,1973,2258.595
Egypt,EGY,1974,2495.218057
Egypt,EGY,1975,2703.120935
Egypt,EGY,1976,3165.566212
Egypt,EGY,1977,3329.572477
Egypt,EGY,1978,3415.783015
Egypt,EGY,1979,3730.374577
Egypt,EGY,1980,4226.24148
Egypt,EGY,1981,4749.889254
Egypt,EGY,1982,5225.74262
Egypt,EGY,1983,5619.665227
Egypt,EGY,1984,6017.159996
Egypt,EGY,1985,6126.781853
Egypt,EGY,1986,6129.406766
Egypt,EGY,1987,6271.603575
Egypt,EGY,1988,6312.744063
Egypt,EGY,1989,6491.24323
Egypt,EGY,1990,6538.620167
Egypt,EGY,1991,6482.350994
Egypt,EGY,1992,6341.703184
Egypt,EGY,1993,6270.159517
Egypt,EGY,1994,6244.159736
Egypt,EGY,1995,6492.67275
Egypt,EGY,1996,6718.578957
Egypt,EGY,1997,6868.242899
Egypt,EGY,1998,7016.839438
Egypt,EGY,1999,7346.611328
Egypt,EGY,2000,7639.330001
Egypt,EGY,2001,7916.327129
Egypt,EGY,2002,7914.500868
Egypt,EGY,2003,8309.985883
Egypt,EGY,2004,8562.494604
Egypt,EGY,2005,8857.684392
Egypt,EGY,2006,9150.749278
Egypt,EGY,2007,9500.30932
Egypt,EGY,2008,9941.083492
Egypt,EGY,2009,10206.80945
Egypt,EGY,2010,10564.5968
Egypt,EGY,2011,10503.30568
Egypt,EGY,2012,10818.20456
Egypt,EGY,2013,10498.82773
Egypt,EGY,2014,10241.43573
Egypt,EGY,2015,10247.31306
Egypt,EGY,2016,10569.2809
Egypt,EGY,2017,10661.82892
Egypt,EGY,2018,10629.1426
Egypt,EGY,2019,10263.13534
Estonia,EST,1985,77827.00835
Estonia,EST,1986,76746.71034
Estonia,EST,1987,77154.38152
Estonia,EST,1988,75212.88945
Estonia,EST,1989,77213.47401
Estonia,EST,1990,76943.92471
Estonia,EST,1991,70188.09627
Estonia,EST,1992,51753.01532
Estonia,EST,1993,41959.62381
Estonia,EST,1994,43291.34421
Estonia,EST,1995,41071.7883
Estonia,EST,1996,43763.29488
Estonia,EST,1997,43524.17253
Estonia,EST,1998,40829.45814
Estonia,EST,1999,37482.27001
Estonia,EST,2000,38486.90693
Estonia,EST,2001,40213.44273
Estonia,EST,2002,40198.25683
Estonia,EST,2003,43985.54421
Estonia,EST,2004,46241.64766
Estonia,EST,2005,45707.78485
Estonia,EST,2006,45177.7192
Estonia,EST,2007,51398.75371
Estonia,EST,2008,49110.39625
Estonia,EST,2009,43068.80109
Estonia,EST,2010,51407.67856
Estonia,EST,2011,52959.07914
Estonia,EST,2012,53234.61091
Estonia,EST,2013,55885.62406
Estonia,EST,2014,54259.36859
Estonia,EST,2015,50300.51975
Estonia,EST,2016,50585.51503
Estonia,EST,2017,54371.17735
Estonia,EST,2018,58570.53858
Estonia,EST,2019,46199.99004
Europe,,1965,18044.74079
Europe,,1966,18356.82666
Europe,,1967,18789.76051
Europe,,1968,19946.37
Europe,,1969,21365.90784
Europe,,1970,22630.49325
Europe,,1971,23099.89001
Europe,,1972,24007.11705
Europe,,1973,25287.10224
Europe,,1974,24586.81698
Europe,,1975,24026.46649
Europe,,1976,25430.90737
Europe,,1977,25331.17755
Europe,,1978,26191.48438
Europe,,1979,26958.72882
Europe,,1980,26016.40026
Europe,,1981,24808.08175
Europe,,1982,24073.50016
Europe,,1983,23922.23573
Europe,,1984,24073.56176
Europe,,1985,28734.53449
Europe,,1986,29070.94264
Europe,,1987,29352.09212
Europe,,1988,29147.525
Europe,,1989,29043.99285
Europe,,1990,29195.89143
Europe,,1991,28484.27761
Europe,,1992,27323.17598
Europe,,1993,26392.5393
Europe,,1994,25671.79058
Europe,,1995,26131.81908
Europe,,1996,26862.28879
Europe,,1997,26566.02193
Europe,,1998,26810.01557
Europe,,1999,26614.236
Europe,,2000,26849.51528
Europe,,2001,27142.20952
Europe,,2002,27088.80618
Europe,,2003,27736.46786
Europe,,2004,27916.3511
Europe,,2005,28015.6644
Europe,,2006,28239.70296
Europe,,2007,27930.67935
Europe,,2008,27495.62817
Europe,,2009,25504.785
Europe,,2010,26183.42015
Europe,,2011,25475.70137
Europe,,2012,24978.27003
Europe,,2013,24379.71038
Europe,,2014,23024.32008
Europe,,2015,23125.01978
Europe,,2016,23541.46993
Europe,,2017,23830.63172
Europe,,2018,23482.27366
Europe,,2019,22937.30692
Finland,FIN,1965,19204.50279
Finland,FIN,1966,21975.39456
Finland,FIN,1967,22633.37844
Finland,FIN,1968,25906.70862
Finland,FIN,1969,30223.94543
Finland,FIN,1970,33292.61999
Finland,FIN,1971,33484.22316
Finland,FIN,1972,35695.0844
Finland,FIN,1973,39677.93418
Finland,FIN,1974,36258.08308
Finland,FIN,1975,37115.76419
Finland,FIN,1976,41403.12664
Finland,FIN,1977,40746.52061
Finland,FIN,1978,43663.16107
Finland,FIN,1979,45002.20053
Finland,FIN,1980,44833.52694
Finland,FIN,1981,38571.92627
Finland,FIN,1982,36798.3333
Finland,FIN,1983,35227.68638
Finland,FIN,1984,36825.7954
Finland,FIN,1985,39821.84242
Finland,FIN,1986,40290.5697
Finland,FIN,1987,42083.92278
Finland,FIN,1988,41865.97383
Finland,FIN,1989,42453.29089
Finland,FIN,1990,44488.62407
Finland,FIN,1991,44209.69455
Finland,FIN,1992,42719.48104
Finland,FIN,1993,43233.42236
Finland,FIN,1994,47293.79299
Finland,FIN,1995,43296.73554
Finland,FIN,1996,46891.55126
Finland,FIN,1997,45509.42947
Finland,FIN,1998,44829.08951
Finland,FIN,1999,44560.79331
Finland,FIN,2000,44040.28683
Finland,FIN,2001,46445.07743
Finland,FIN,2002,48328.31002
Finland,FIN,2003,53612.51053
Finland,FIN,2004,49515.94586
Finland,FIN,2005,43634.5337
Finland,FIN,2006,49027.47963
Finland,FIN,2007,47568.88269
Finland,FIN,2008,43350.36186
Finland,FIN,2009,40942.02982
Finland,FIN,2010,45621.11774
Finland,FIN,2011,40534.11375
Finland,FIN,2012,36486.42608
Finland,FIN,2013,37893.14772
Finland,FIN,2014,34832.62044
Finland,FIN,2015,32565.48435
Finland,FIN,2016,34713.15128
Finland,FIN,2017,32524.46285
Finland,FIN,2018,33078.66136
Finland,FIN,2019,30443.71646
France,FRA,1965,23970.39421
France,FRA,1966,24002.89553
France,FRA,1967,25884.12803
France,FRA,1968,26901.55058
France,FRA,1969,29573.54602
France,FRA,1970,31814.52461
France,FRA,1971,33215.61691
France,FRA,1972,35162.95235
France,FRA,1973,38247.50803
France,FRA,1974,36746.85561
France,FRA,1975,33767.74306
France,FRA,1976,36820.9627
France,FRA,1977,35530.27485
France,FRA,1978,36980.66592
France,FRA,1979,37681.4173
France,FRA,1980,35700.15605
France,FRA,1981,32662.87744
France,FRA,1982,30848.94719
France,FRA,1983,29915.16555
France,FRA,1984,28912.23489
France,FRA,1985,28636.15899
France,FRA,1986,27997.87339
France,FRA,1987,27660.4552
France,FRA,1988,27292.02786
France,FRA,1989,27865.47395
France,FRA,1990,28257.29603
France,FRA,1991,30009.16855
France,FRA,1992,29357.72094
France,FRA,1993,27994.80804
France,FRA,1994,26945.80938
France,FRA,1995,27424.17741
France,FRA,1996,28526.57299
France,FRA,1997,27905.44195
France,FRA,1998,29411.5741
France,FRA,1999,29347.75354
France,FRA,2000,29140.18473
France,FRA,2001,29055.65236
France,FRA,2002,28385.44716
France,FRA,2003,28715.56715
France,FRA,2004,28702.21782
France,FRA,2005,28510.95876
France,FRA,2006,27820.83682
France,FRA,2007,27077.15806
France,FRA,2008,26711.8502
France,FRA,2009,25385.37944
France,FRA,2010,25603.94099
France,FRA,2011,23783.10039
France,FRA,2012,23613.05557
France,FRA,2013,23500.41156
France,FRA,2014,21259.89959
France,FRA,2015,21577.35914
France,FRA,2016,21956.29232
France,FRA,2017,22182.33927
France,FRA,2018,21615.60428
France,FRA,2019,21251.25525
Germany,DEU,1965,38304.49691
Germany,DEU,1966,38068.26141
Germany,DEU,1967,37704.62963
Germany,DEU,1968,40019.96216
Germany,DEU,1969,42999.978
Germany,DEU,1970,45022.89198
Germany,DEU,1971,45474.54491
Germany,DEU,1972,46905.08527
Germany,DEU,1973,49468.04037
Germany,DEU,1974,48427.46834
Germany,DEU,1975,46186.02113
Germany,DEU,1976,49352.43719
Germany,DEU,1977,48726.75613
Germany,DEU,1978,50515.27349
Germany,DEU,1979,53242.20245
Germany,DEU,1980,51337.29082
Germany,DEU,1981,49375.71871
Germany,DEU,1982,47316.70639
Germany,DEU,1983,48048.88336
Germany,DEU,1984,49060.3449
Germany,DEU,1985,49428.95321
Germany,DEU,1986,49153.03595
Germany,DEU,1987,49018.90758
Germany,DEU,1988,48477.32966
Germany,DEU,1989,47569.81209
Germany,DEU,1990,46852.4088
Germany,DEU,1991,45544.84896
Germany,DEU,1992,43742.51638
Germany,DEU,1993,43426.66405
Germany,DEU,1994,42759.19915
Germany,DEU,1995,42673.00905
Germany,DEU,1996,43999.22211
Germany,DEU,1997,42958.53482
Germany,DEU,1998,42773.39382
Germany,DEU,1999,41686.72407
Germany,DEU,2000,41667.53697
Germany,DEU,2001,42482.67919
Germany,DEU,2002,41798.72793
Germany,DEU,2003,41721.51148
Germany,DEU,2004,41236.7219
Germany,DEU,2005,40540.88677
Germany,DEU,2006,41248.77379
Germany,DEU,2007,39544.64692
Germany,DEU,2008,39793.33457
Germany,DEU,2009,37310.68523
Germany,DEU,2010,38780.74776
Germany,DEU,2011,37507.06915
Germany,DEU,2012,37698.57178
Germany,DEU,2013,38773.58337
Germany,DEU,2014,36380.18036
Germany,DEU,2015,36450.00541
Germany,DEU,2016,37254.58887
Germany,DEU,2017,37084.85365
Germany,DEU,2018,35518.38239
Germany,DEU,2019,33836.22097
Greece,GRC,1965,9081.819163
Greece,GRC,1966,9603.597135
Greece,GRC,1967,10610.83544
Greece,GRC,1968,11097.35457
Greece,GRC,1969,11451.74532
Greece,GRC,1970,12530.9489
Greece,GRC,1971,15004.11548
Greece,GRC,1972,16820.59671
Greece,GRC,1973,19497.78012
Greece,GRC,1974,18835.97734
Greece,GRC,1975,21336.9747
Greece,GRC,1976,23394.0875
Greece,GRC,1977,23933.76274
Greece,GRC,1978,23681.68206
Greece,GRC,1979,20228.25158
Greece,GRC,1980,19844.12299
Greece,GRC,1981,19181.41589
Greece,GRC,1982,19256.24963
Greece,GRC,1983,19610.54471
Greece,GRC,1984,20237.48339
Greece,GRC,1985,21329.89091
Greece,GRC,1986,21149.7172
Greece,GRC,1987,23253.16489
Greece,GRC,1988,24611.58054
Greece,GRC,1989,26727.91324
Greece,GRC,1990,28015.79346
Greece,GRC,1991,27636.50277
Greece,GRC,1992,28015.59716
Greece,GRC,1993,28124.11293
Greece,GRC,1994,28247.58035
Greece,GRC,1995,28775.80018
Greece,GRC,1996,29137.39853
Greece,GRC,1997,29883.2588
Greece,GRC,1998,31657.95574
Greece,GRC,1999,31194.57255
Greece,GRC,2000,32954.82128
Greece,GRC,2001,33435.66773
Greece,GRC,2002,33278.99915
Greece,GRC,2003,34352.57071
Greece,GRC,2004,34364.18306
Greece,GRC,2005,34488.10948
Greece,GRC,2006,35484.41139
Greece,GRC,2007,37127.43041
Greece,GRC,2008,35773.3618
Greece,GRC,2009,34230.23145
Greece,GRC,2010,32090.40188
Greece,GRC,2011,31980.07109
Greece,GRC,2012,29784.52676
Greece,GRC,2013,27165.30264
Greece,GRC,2014,25981.74342
Greece,GRC,2015,25650.70332
Greece,GRC,2016,25281.63934
Greece,GRC,2017,27228.48845
Greece,GRC,2018,26655.73847
Greece,GRC,2019,26515.00715
Hong Kong,HKG,1965,7586.395439
Hong Kong,HKG,1966,8044.51347
Hong Kong,HKG,1967,9294.574026
Hong Kong,HKG,1968,9837.461136
Hong Kong,HKG,1969,11328.73848
Hong Kong,HKG,1970,11946.40487
Hong Kong,HKG,1971,12406.66744
Hong Kong,HKG,1972,13878.74517
Hong Kong,HKG,1973,14165.95453
Hong Kong,HKG,1974,14233.73114
Hong Kong,HKG,1975,13097.44296
Hong Kong,HKG,1976,15046.46925
Hong Kong,HKG,1977,15751.64876
Hong Kong,HKG,1978,15849.12351
Hong Kong,HKG,1979,15752.8485
Hong Kong,HKG,1980,15690.26198
Hong Kong,HKG,1981,16373.54259
Hong Kong,HKG,1982,17665.15824
Hong Kong,HKG,1983,18454.04476
Hong Kong,HKG,1984,18637.26012
Hong Kong,HKG,1985,19059.64222
Hong Kong,HKG,1986,19652.1498
Hong Kong,HKG,1987,21229.56873
Hong Kong,HKG,1988,24050.60079
Hong Kong,HKG,1989,25302.79349
Hong Kong,HKG,1990,24329.23438
Hong Kong,HKG,1991,24894.74659
Hong Kong,HKG,1992,28973.41074
Hong Kong,HKG,1993,31292.58661
Hong Kong,HKG,1994,28015.50496
Hong Kong,HKG,1995,29697.69634
Hong Kong,HKG,1996,29193.52831
Hong Kong,HKG,1997,28998.92968
Hong Kong,HKG,1998,29021.95965
Hong Kong,HKG,1999,28920.86865
Hong Kong,HKG,2000,29893.35111
Hong Kong,HKG,2001,37422.41929
Hong Kong,HKG,2002,36322.39966
Hong Kong,HKG,2003,37383.73883
Hong Kong,HKG,2004,41738.64496
Hong Kong,HKG,2005,39895.22792
Hong Kong,HKG,2006,42009.81002
Hong Kong,HKG,2007,44446.23666
Hong Kong,HKG,2008,41100.15195
Hong Kong,HKG,2009,44600.07455
Hong Kong,HKG,2010,46081.59535
Hong Kong,HKG,2011,46935.89942
Hong Kong,HKG,2012,44883.66712
Hong Kong,HKG,2013,45813.02308
Hong Kong,HKG,2014,44476.08705
Hong Kong,HKG,2015,45399.41687
Hong Kong,HKG,2016,46223.24642
Hong Kong,HKG,2017,49156.40453
Hong Kong,HKG,2018,49022.55632
Hong Kong,HKG,2019,46324.78932
Hungary,HUN,1965,18166.54764
Hungary,HUN,1966,18335.35498
Hungary,HUN,1967,17430.97837
Hungary,HUN,1968,18011.94001
Hungary,HUN,1969,19215.96384
Hungary,HUN,1970,20632.80339
Hungary,HUN,1971,21236.13358
Hungary,HUN,1972,21863.88893
Hungary,HUN,1973,23617.33236
Hungary,HUN,1974,24272.56538
Hungary,HUN,1975,25575.86725
Hungary,HUN,1976,27194.844
Hungary,HUN,1977,28442.16483
Hungary,HUN,1978,30265.58195
Hungary,HUN,1979,29850.04662
Hungary,HUN,1980,29896.5836
Hungary,HUN,1981,29600.27026
Hungary,HUN,1982,29817.45272
Hungary,HUN,1983,28775.40695
Hungary,HUN,1984,29367.63812
Hungary,HUN,1985,29768.69481
Hungary,HUN,1986,29499.34103
Hungary,HUN,1987,30069.81361
Hungary,HUN,1988,28750.0156
Hungary,HUN,1989,27881.39498
Hungary,HUN,1990,27621.32313
Hungary,HUN,1991,25617.25274
Hungary,HUN,1992,23889.19506
Hungary,HUN,1993,23540.30498
Hungary,HUN,1994,23834.10635
Hungary,HUN,1995,24036.46983
Hungary,HUN,1996,24525.79655
Hungary,HUN,1997,23848.45732
Hungary,HUN,1998,24237.45938
Hungary,HUN,1999,24316.45707
Hungary,HUN,2000,23452.33942
Hungary,HUN,2001,24340.7538
Hungary,HUN,2002,24073.69709
Hungary,HUN,2003,25111.64496
Hungary,HUN,2004,24997.66751
Hungary,HUN,2005,26271.85725
Hungary,HUN,2006,26113.0675
Hungary,HUN,2007,25349.86817
Hungary,HUN,2008,24693.28548
Hungary,HUN,2009,22048.55818
Hungary,HUN,2010,22584.85756
Hungary,HUN,2011,22661.60977
Hungary,HUN,2012,20765.52748
Hungary,HUN,2013,19671.04603
Hungary,HUN,2014,19592.31235
Hungary,HUN,2015,20868.50466
Hungary,HUN,2016,21309.1975
Hungary,HUN,2017,22653.67066
Hungary,HUN,2018,22918.20153
Hungary,HUN,2019,22967.59194
Iceland,ISL,1965,29627.55842
Iceland,ISL,1966,31318.67035
Iceland,ISL,1967,30023.19097
Iceland,ISL,1968,31516.4766
Iceland,ISL,1969,28581.48381
Iceland,ISL,1970,28880.63993
Iceland,ISL,1971,30969.58771
Iceland,ISL,1972,32689.88263
Iceland,ISL,1973,37299.25871
Iceland,ISL,1974,34324.37893
Iceland,ISL,1975,31940.92897
Iceland,ISL,1976,31799.2565
Iceland,ISL,1977,32955.68703
Iceland,ISL,1978,34413.99082
Iceland,ISL,1979,33920.79287
Iceland,ISL,1980,31607.88104
Iceland,ISL,1981,31215.65989
Iceland,ISL,1982,28315.78922
Iceland,ISL,1983,27913.86414
Iceland,ISL,1984,29545.88719
Iceland,ISL,1985,29310.25531
Iceland,ISL,1986,29863.7682
Iceland,ISL,1987,30843.6594
Iceland,ISL,1988,31747.82206
Iceland,ISL,1989,33686.71566
Iceland,ISL,1990,33736.79823
Iceland,ISL,1991,31579.65705
Iceland,ISL,1992,32901.69192
Iceland,ISL,1993,33736.8373
Iceland,ISL,1994,33860.20529
Iceland,ISL,1995,34082.12096
Iceland,ISL,1996,37452.63079
Iceland,ISL,1997,36499.93254
Iceland,ISL,1998,36774.3476
Iceland,ISL,1999,36734.56476
Iceland,ISL,2000,38207.94326
Iceland,ISL,2001,36045.35471
Iceland,ISL,2002,37047.8503
Iceland,ISL,2003,36936.19853
Iceland,ISL,2004,38244.69077
Iceland,ISL,2005,38156.64069
Iceland,ISL,2006,38176.81758
Iceland,ISL,2007,37932.80903
Iceland,ISL,2008,34212.42823
Iceland,ISL,2009,31204.65401
Iceland,ISL,2010,29820.6966
Iceland,ISL,2011,29189.68967
Iceland,ISL,2012,28721.97253
Iceland,ISL,2013,30283.11631
Iceland,ISL,2014,30600.3335
Iceland,ISL,2015,33333.34064
Iceland,ISL,2016,36696.50442
Iceland,ISL,2017,40233.80714
Iceland,ISL,2018,42086.04504
Iceland,ISL,2019,37053.46212
India,IND,1965,1127.528575
India,IND,1966,1136.562807
India,IND,1967,1137.977718
India,IND,1968,1180.684485
India,IND,1969,1276.995078
India,IND,1970,1206.846857
India,IND,1971,1220.198003
India,IND,1972,1269.040386
India,IND,1973,1253.838888
India,IND,1974,1315.209784
India,IND,1975,1361.942666
India,IND,1976,1394.552576
India,IND,1977,1439.562521
India,IND,1978,1420.890119
India,IND,1979,1487.748815
India,IND,1980,1498.974885
India,IND,1981,1632.100726
India,IND,1982,1614.904311
India,IND,1983,1673.620533
India,IND,1984,1735.344564
India,IND,1985,1808.177738
India,IND,1986,1902.679043
India,IND,1987,2004.405328
India,IND,1988,2129.70805
India,IND,1989,2273.518542
India,IND,1990,2388.117984
India,IND,1991,2459.162219
India,IND,1992,2556.267182
India,IND,1993,2572.692916
India,IND,1994,2644.799544
India,IND,1995,2811.669248
India,IND,1996,2896.081745
India,IND,1997,3004.00919
India,IND,1998,3099.297041
