Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
uk,09/23/1973,60.9,46.5,53.4,41.2,,0,,13.6,,11.9,60.8,74.14,Partially cloudy
uk,09/24/1973,62.7,49.3,55.9,46.5,,0.02,,11.4,,7.8,77,74.04,"Rain, Overcast"
uk,09/25/1973,62.7,55.5,59.1,,,0,,8,,3,86.6,67.08,Overcast
uk,09/26/1973,59.1,55.5,57.5,,,0,,13.6,,7.2,94.1,82.45,Overcast
uk,09/27/1973,59.1,46.5,53.5,44.6,,0.04,,21.7,,7.8,65.8,70.39,"Rain, Partially cloudy"
uk,09/28/1973,60.9,51.9,57,,,0.12,0,25.3,,14.4,83.1,71.93,"Rain, Overcast"
uk,09/29/1973,59.1,50.1,53.7,,,0,,19.4,,18.9,56.7,64.96,Partially cloudy
uk,09/30/1973,55.5,50.1,52.4,,,0,,25.2,,16,68.2,69.34,Partially cloudy
uk,10/01/1973,57.3,44.7,50.8,37.9,,0,,17.2,,12.2,39,66.98,Partially cloudy
uk,10/02/1973,62.7,43.7,54,43.7,,0,,20.5,,7.9,67.1,69.66,Partially cloudy
uk,10/03/1973,59.1,57.3,58.5,,,0,,20.5,,6,97.2,85.67,Overcast
uk,10/04/1973,64.5,57.3,59.5,,,0,,11.4,,2.3,85.5,84.33,Overcast
uk,10/05/1973,71.7,55.5,61.8,,,0,,14.7,,5.1,73.4,75.54,Partially cloudy
uk,10/06/1973,66.3,55.4,60,,,0,,9.1,,2.7,75.5,82.25,Overcast
uk,10/07/1973,59.1,57.3,57.9,,,0.67,,10.2,,2.1,83.5,87.03,"Rain, Overcast"
uk,10/08/1973,60.9,55.5,58.1,,,0,,13.5,,3.4,88.7,75.11,Overcast
uk,10/09/1973,60.9,55.5,58.1,,,0,,22.7,,11.9,86.1,78.29,Overcast
uk,10/10/1973,62.7,55.5,57.9,,,0,,16.1,,12.6,93,72.98,Overcast
uk,10/11/1973,53.7,46.4,48.9,39.6,,0.08,,25.2,,9.5,76.3,74.12,"Rain, Overcast"
uk,10/12/1973,53.7,41,47.2,36.6,,0,,14.7,,8.7,75.7,68.61,Overcast
uk,10/13/1973,50.1,46.5,48.2,39.9,,0,,18.3,,7.3,94.2,69.04,Overcast
uk,10/14/1973,51.9,46.5,49.1,41.2,,0,,11.4,,3.5,97.5,80.7,Overcast
uk,10/15/1973,53.7,48.3,50.4,44.7,,0,,9.2,,3.2,97.6,77.57,Overcast
uk,10/16/1973,51.9,44.7,49.1,37.9,,0,0,20.5,,4.9,90.4,87.22,Overcast
uk,10/17/1973,51.9,41,45.4,35.3,,0,,14.8,,11.9,40.8,62.62,Partially cloudy
uk,10/18/1973,51.9,35.7,44.8,28.5,,0,,14.7,,12.7,34.8,64.29,Partially cloudy
uk,10/19/1973,55.5,44.7,50.7,37.9,,0,,22.8,,11.6,63.8,76.83,Partially cloudy
uk,10/20/1973,57.3,43.9,51.1,39.9,,0,,21.7,,6.6,73,83.45,Partially cloudy
uk,10/21/1973,57.3,46.5,52.3,43.1,,0,,29.7,,14.5,62.5,64.48,Partially cloudy
uk,10/22/1973,55.5,44.6,50.2,42.4,,0,,20.5,,4.8,70.5,82.42,Partially cloudy
uk,10/23/1973,57.3,44.5,50.9,41.2,,0,,12.5,,8.9,48.2,73.52,Partially cloudy
uk,10/24/1973,57.3,38.1,51.6,47.4,,0,,9.1,,4.6,51.4,70.4,Partially cloudy
uk,10/25/1973,57.3,48.2,52.6,,,0,,10.3,,4.6,38,73.69,Partially cloudy
uk,10/26/1973,60.9,44.6,52.2,,,0,,10.3,,3.2,10,69.42,Clear
uk,10/27/1973,57.3,48.1,50.8,45.2,,0,,11.4,,2.8,14,66.68,Clear
uk,10/28/1973,57.3,41,49.6,37.3,,0,,10.2,,2.5,31.9,76.94,Partially cloudy
uk,10/29/1973,53.6,44.2,49,41.2,,0,,8,,2.5,60.2,75.75,Partially cloudy
uk,10/30/1973,51.8,36.7,47.2,46.5,,0,,5.6,,0.8,49.6,82.64,Partially cloudy
uk,10/31/1973,53.7,48.2,51.4,45.8,,0,0,14.7,,2.1,93.6,82.29,Overcast
uk,11/01/1973,53.7,42.2,50.7,46.5,,0,,8.1,,2.2,73.7,81.77,Partially cloudy
uk,11/02/1973,59.1,51.8,54.3,,,0,,10.3,,1.4,77.7,85.34,Overcast
uk,11/03/1973,62.7,51.8,55.3,,,0,,11.4,,2.2,65,84.37,Partially cloudy
uk,11/04/1973,59.1,51.9,55.6,,,0,0,18.3,,4,69.9,85.55,Partially cloudy
uk,11/05/1973,53.7,41.1,48.8,35.3,,0,,22.8,,12.2,39.6,72.19,Partially cloudy
uk,11/06/1973,50.1,37.7,44.3,31.2,,0,,18.3,,9.2,15.7,60.77,Clear
uk,11/07/1973,51.9,33.9,45.8,27.8,,0,,17.2,,8.4,76.8,69.01,Overcast
uk,11/08/1973,59.1,50.1,54.2,,,0,,19.4,,10.6,94.1,78.4,Overcast
uk,11/09/1973,55.5,53.7,54.2,,,0,,21.6,,16,88.3,64.59,Overcast
uk,11/10/1973,55.5,44.7,52.1,39.8,,0,,20.5,,8.6,87.9,80.68,Overcast
uk,11/11/1973,50.1,39.5,45.5,33.6,,0,,20.6,,13.8,32.6,68.28,Partially cloudy
uk,11/12/1973,55.5,39.2,48,33.1,,0,0,28.5,,11,80.9,75.13,Overcast
uk,11/13/1973,55.5,50.1,51.8,,,0,,22.8,,12.1,80.3,64.98,Overcast
uk,11/14/1973,53.7,44.7,48.6,38.9,,0,,16.1,,9.3,70.5,72.64,Partially cloudy
uk,11/15/1973,57.3,46.5,51.4,40.5,,0.04,,20.6,,13.9,66.5,66.62,"Rain, Partially cloudy"
uk,11/16/1973,51.9,37.5,46,31.5,,0,,26.3,,11.7,63,69.74,Partially cloudy
uk,11/17/1973,46.5,28.3,39.4,35.2,,0,0,6.7,,6.7,28.7,59.35,Partially cloudy
uk,11/18/1973,46.5,39.2,42.5,32.6,,0,,13.6,,7.6,66.9,65.07,Partially cloudy
uk,11/19/1973,55.5,42.8,48.5,37.5,,0,,17.2,,8.5,49.2,71.57,Partially cloudy
uk,11/20/1973,48.3,29.1,42.3,37.3,,0,,8,,3.2,32.5,68.31,Partially cloudy
uk,11/21/1973,50.1,37.4,43.7,33,,0,,8,,2.4,39.9,74.27,Partially cloudy
uk,11/22/1973,50.1,32.1,43.8,36,,0,,11.4,,1.3,60,80.86,Partially cloudy
uk,11/23/1973,51.9,41.1,48,33.6,,0,,13.6,,1.4,85.2,86.94,Overcast
uk,11/24/1973,55.5,48.3,52.8,43.1,,0,,27.4,,10.7,92.9,73.77,Overcast
uk,11/25/1973,48.3,33.9,41.8,25.9,,0,,12.8,,8.1,73.8,71.94,Partially cloudy
uk,11/26/1973,39.3,32.1,34.8,22.6,,0,,18.2,,10.1,0.8,59.13,Clear
uk,11/27/1973,41.1,28.7,34.9,20.1,,0,,17.2,,9.5,17.7,67.47,Clear
uk,11/28/1973,39.3,28.5,34.1,23.2,,0,0,14.7,,3.6,70.7,77.16,Partially cloudy
uk,11/29/1973,41.1,33.9,37.4,24.5,,0.2,,17.2,,4.3,51.7,78.14,"Rain, Partially cloudy"
uk,11/30/1973,39.3,32,34.9,22.2,,0,,13.6,,3.9,50.4,77.59,Partially cloudy
uk,12/01/1973,39.3,27.5,33,20.5,,0,,13.6,,5,29.7,77.81,Partially cloudy
uk,12/02/1973,39.3,30.2,34.5,22.2,,0,,13.6,,6.6,53.3,67.11,Partially cloudy
uk,12/03/1973,48.3,35.7,44.1,27.2,,0,,14.7,,6.3,93,80.22,Overcast
uk,12/04/1973,55.5,48.3,52.3,42.8,,0,,17.1,,8.3,95,80.47,Overcast
uk,12/05/1973,53.7,48.3,51.2,43.1,,0,,12.5,,5.3,95,80.35,Overcast
uk,12/06/1973,51.9,41.1,48.1,36.5,,0,,19.4,,10.8,72,69.62,Partially cloudy
uk,12/07/1973,52.4,40.3,45.9,35.4,,0,,21.7,,5.9,99.6,86.79,Overcast
uk,12/08/1973,48.3,39.3,42.4,29.4,,0.28,,29.7,,10.6,62.1,75.09,"Rain, Partially cloudy"
uk,12/09/1973,41.1,28.3,37.7,27.4,,0,,12.5,,5,2.5,73.68,Clear
uk,12/10/1973,44.7,37.3,41.2,32.1,,0,,17.2,,7,62.1,76.34,Partially cloudy
uk,12/11/1973,48.3,41,45.6,34.4,,0,,20.5,,7.5,65.9,80.24,Partially cloudy
uk,12/12/1973,50.1,39.2,43.8,32.2,,0,,21.6,,7.2,63,81.12,Partially cloudy
uk,12/13/1973,51.9,46.5,48.9,40.8,,0,,32.2,,9.9,77.3,73.28,Overcast
uk,12/14/1973,48.3,33.9,42.5,21.2,,0,,32.2,,14.2,58.2,59,Partially cloudy
uk,12/15/1973,46.5,32.1,38,22.1,,0,0,20.5,,12.3,44.3,61.71,Partially cloudy
uk,12/16/1973,51.9,41.1,47.2,33.3,,0,,25.1,,12.2,70.9,74.05,Partially cloudy
uk,12/17/1973,44.7,37.5,40.4,27.6,,0,0,20.5,,11.9,20.9,68.79,Clear
uk,12/18/1973,44.7,33.9,40.2,28,,0,,11.4,,5.6,46.6,75.83,Partially cloudy
uk,12/19/1973,46.5,39.3,42.8,31.8,,0,0,20.5,,8.3,79.9,74.99,Overcast
uk,12/20/1973,50.1,44.7,48.3,39,,0,,16.1,,6.6,99.1,81.73,Overcast
uk,12/21/1973,50.1,46.5,48,41.2,,0.16,,11.4,,3.9,92.1,88.87,"Rain, Overcast"
uk,12/22/1973,48.3,41.1,44.7,33.3,,0.16,0,20.5,,9.3,67.9,79.34,"Rain, Partially cloudy"
uk,12/23/1973,48.3,37.5,44.5,32.9,,0.28,0,19.4,,11.2,51.2,79.21,"Rain, Partially cloudy"
uk,12/24/1973,42.9,39.3,41.5,31.4,,0,0,13.6,,1.7,79.6,90.2,Overcast
uk,12/25/1973,39.3,33.9,37.9,26.8,,0,0,13.6,,1.9,90,88.47,Overcast
uk,12/26/1973,50.1,37.5,44.8,30.9,,0,,12.5,,1.7,95.4,91.07,Overcast
uk,12/27/1973,50.1,47,49.8,47.4,,2.76,,17.2,,2.9,98.9,88.01,"Rain, Overcast"
uk,12/28/1973,51.9,48.3,50.1,42.5,,0,0,17.2,,9.6,94.5,79.11,Overcast
uk,12/29/1973,48.3,47.6,48.3,41.6,,0,,17.2,,5,98.6,87.41,Overcast
uk,12/30/1973,48.3,39.3,44.6,33.1,,0,,13.6,,5.6,73,82.86,Partially cloudy
uk,12/31/1973,42.9,32.1,38.4,30.9,,0,,5.6,,3.2,14.2,80.49,Clear
uk,01/01/1974,35.7,32.1,33.6,24.9,,0,0,8,,2.3,76.9,84.45,Overcast
uk,01/02/1974,35.7,32.1,34,23.7,,0,,11.4,,2.4,99.6,82.28,Overcast
uk,01/03/1974,44.7,35.7,39.4,28,,0,0,17.2,,3.3,94.6,83.03,Overcast
uk,01/04/1974,50.1,44.7,47.4,38.2,,0,,22.8,,6.1,95.7,83.33,Overcast
uk,01/05/1974,50.1,46.5,48.4,38.9,,0.12,,21.7,,9.5,92.2,79.32,"Rain, Overcast"
uk,01/06/1974,51.9,44.7,47.2,37.9,,0.12,,20.5,,13,66.3,81.93,"Rain, Partially cloudy"
uk,01/07/1974,51.9,42.9,47.9,36.7,,0,0,25.2,,13.5,73.1,78.73,Partially cloudy
uk,01/08/1974,48.3,42.8,44.6,33.8,,0,,37.7,,12.1,57.7,77.67,Partially cloudy
uk,01/09/1974,44.7,39.3,42.3,33.6,,0,0,13.9,,7.5,67.9,82.44,Partially cloudy
uk,01/10/1974,53.7,37.5,45.1,31.4,,0,,22.8,,4.4,65.8,88.92,Partially cloudy
uk,01/11/1974,53.7,41.1,48.7,29.4,,0,,33.2,,11.4,78.5,73.02,Overcast
uk,01/12/1974,55.5,48.3,51.1,41.2,,0,,32.1,,7.7,97.5,80.16,Overcast
uk,01/13/1974,50.1,42.9,47.5,33.2,,0.16,,25.2,,12.7,72.6,78.47,"Rain, Partially cloudy"
uk,01/14/1974,55.9,42.9,48.9,37.5,,0,,25.3,,10.1,83.7,83.66,Overcast
uk,01/15/1974,57.3,46.5,53,41.2,,0,0,26.4,,12.3,84,74.93,Overcast
uk,01/16/1974,51.9,42.9,47.3,34.2,,0,,36.7,,10,91.8,74.5,Overcast
uk,01/17/1974,50.1,42.9,46.6,34.1,,0,0,34.4,,11.7,74.8,72.28,Partially cloudy
uk,01/18/1974,53.7,48.3,51.5,43.1,,0,,19.4,,9.3,90.8,76.7,Overcast
uk,01/19/1974,53.7,42.9,48.1,38.7,,0,,21.7,,11.4,48.7,74.25,Partially cloudy
uk,01/20/1974,46.5,41.1,44.3,34,,0,,18.3,,8.2,91.7,79.24,Overcast
uk,01/21/1974,44.7,41.1,43.4,37.1,,0,,10.3,,6.5,99.4,71.83,Overcast
uk,01/22/1974,50.1,41.1,45.7,36.6,,0,,13.6,,4.2,94.6,80.53,Overcast
uk,01/23/1974,51.9,44.7,49.3,37.5,,0,,22.7,,8.1,84.3,84.97,Overcast
uk,01/24/1974,50.1,42.9,46.2,37,,0.02,,18.3,,9.7,46.5,81.4,"Rain, Partially cloudy"
uk,01/25/1974,50,42.8,45.8,37.9,,0,,16,,6.9,65.7,81.76,Partially cloudy
uk,01/26/1974,57.7,44.7,47.6,38.5,,0,0,27.4,,6.5,92.9,81.23,Overcast
uk,01/27/1974,48.3,41,45.3,32.9,,0,,32.2,,11,60,74.91,Partially cloudy
uk,01/28/1974,50.2,44.7,48,37.3,,0.04,0,29.7,,10.2,93,77.53,"Rain, Overcast"
uk,01/29/1974,48.3,39.3,44.1,31.3,,0,,32.2,,12.4,56.6,70.61,Partially cloudy
uk,01/30/1974,50.1,46.5,47.3,38,,0,,29.7,,11.6,81.8,70.58,Overcast
uk,01/31/1974,50.1,42.9,46.1,35.9,,0,,25.3,,12.7,57.8,74.98,Partially cloudy
uk,02/01/1974,51.9,44.7,47.9,38,,0,,32,,13.1,79.3,78.03,Overcast
uk,02/02/1974,48.3,42.9,45.7,35.1,,0,,29.7,,11.3,75.8,75.55,Overcast
uk,02/03/1974,50.1,41,44.9,34.4,,0,,16.1,,11.8,37,70.96,Partially cloudy
uk,02/04/1974,48.3,41.1,44.7,35.6,,0.04,0,18.2,,8.6,77.6,80.05,"Rain, Overcast"
uk,02/05/1974,44.7,37.5,42,30.4,,0,,13.7,,6.2,79.1,83.6,Overcast
uk,02/06/1974,44.7,33.9,40.4,29.8,,0.08,0.39,27.4,,8.8,86.6,76.66,"Snow, Overcast"
uk,02/07/1974,44.7,37.5,40.9,30,,0,,20.6,,10,43.8,62.99,Partially cloudy
uk,02/08/1974,53.7,35.7,45.7,30.6,,0,,21.6,,7.7,95.9,80.34,Overcast
uk,02/09/1974,51.9,44.7,50.2,35.3,,0,,29.7,,10.2,80.8,80.51,Overcast
uk,02/10/1974,55.5,48.3,50.6,41,,0,,34.4,,10.8,98.2,79.27,Overcast
uk,02/11/1974,53.7,48.3,50.9,39.4,,0.04,0,43.5,,8.3,94.2,78.67,"Rain, Overcast"
uk,02/12/1974,50.1,42.9,46.9,37.1,,0,,20.6,,11.7,61.7,68.49,Partially cloudy
uk,02/13/1974,46.5,42.9,45.2,37.5,,0.04,,16.1,,7,85.8,80.52,"Rain, Overcast"
uk,02/14/1974,46.5,37.5,42.6,31.4,,0,,27.4,,7.3,65.7,75.02,Partially cloudy
uk,02/15/1974,51.9,46.5,49.3,38,,0.08,,27.4,,10.8,87.9,75.58,"Rain, Overcast"
uk,02/16/1974,51.9,48.3,49.3,41.9,,0.02,,19.4,,10.4,75.4,75.09,"Rain, Overcast"
uk,02/17/1974,50.1,44.7,47.6,43.3,,0,,9.1,,4.1,89.6,82.39,Overcast
uk,02/18/1974,44.7,42.8,44,36.7,,0,,11.4,,2.5,96.4,82.6,Overcast
uk,02/19/1974,44.7,39.3,41.9,30.6,,0,,18.3,,5.7,90.2,74.95,Overcast
uk,02/20/1974,46.5,35.7,41.7,27.7,,0,,16.1,,7,60.7,60.85,Partially cloudy
uk,02/21/1974,57.3,42.9,49.3,36.7,,0,,14.7,,3.9,93.5,81.23,Overcast
uk,02/22/1974,50.1,37.5,46.3,32.9,,0,,21.7,,10.7,65.9,75.64,Partially cloudy
uk,02/23/1974,50.1,35.5,43.6,31,,0,,16.1,,11.1,27.1,68.74,Partially cloudy
uk,02/24/1974,50.1,33.9,43.3,31,,0,,10.3,,8.7,16.1,71.13,Clear
uk,02/25/1974,48.3,34.7,45.2,41.6,,0,,8,,2.4,94.3,73.42,Overcast
uk,02/26/1974,44.7,42.9,43.7,35.9,,0,,13.6,,3.8,97.9,73.58,Overcast
uk,02/27/1974,41.1,35.7,37.8,26.4,,0,,16.1,,5.2,99.8,72.77,Overcast
uk,02/28/1974,41.1,35.7,38.2,28,,0,,17.2,,3.3,94.6,65.09,Overcast
uk,03/01/1974,42.9,35.7,40,26,,0,,17.2,,4.6,96.9,81.49,Overcast
uk,03/02/1974,48.3,35.7,42.6,29.5,,0,,17.2,,16.4,36.6,61.39,Partially cloudy
uk,03/03/1974,46.5,35.6,40.5,30.8,,0,,16.1,,9.6,30,65.67,Partially cloudy
uk,03/04/1974,44.7,37.5,39.3,30.9,,0.04,,13.6,,6,80,78.51,"Rain, Overcast"
uk,03/05/1974,42.9,36.7,39.8,30.9,,0,0,11.4,,4.1,95,78.07,Overcast
uk,03/06/1974,48.3,37.4,43.1,35.9,,0,,13.9,,5.7,72.3,65,Partially cloudy
uk,03/07/1974,51.9,41.1,46.7,33.7,,0,,13.6,,6,85.5,60.9,Overcast
uk,03/08/1974,44.7,39.3,41.7,29.2,,0,,21.7,,3.2,88.6,64.26,Overcast
uk,03/09/1974,39.3,35.7,37.4,26,,0,,17.2,,3.1,100,79.05,Overcast
uk,03/10/1974,46.5,33.9,40.9,24.1,,0,,19.4,,3.2,85.7,80.99,Overcast
uk,03/11/1974,46.5,35.5,42,36,,0,,8,,1.5,95.1,85.22,Overcast
uk,03/12/1974,46.5,39.3,42.9,34.9,,0,,10.3,,1.8,94.4,81.53,Overcast
uk,03/13/1974,48.3,37.4,43.2,35.2,,0,,6.7,,2.5,80.8,72.59,Overcast
uk,03/14/1974,48.3,39.3,42.8,32.6,,0,,12.5,,3.4,76.1,70.16,Overcast
uk,03/15/1974,51.9,41.1,46.2,34.9,,0,0,25.2,,4.4,98.2,84.25,Overcast
uk,03/16/1974,59.1,48.3,52.6,41.9,,0,,32.2,,14.4,75.1,65,Overcast
uk,03/17/1974,50.1,44.7,46.7,38.2,,0,,22.7,,12.1,80.4,74.51,Overcast
uk,03/18/1974,51.9,44.7,47.3,37.3,,0,,25.2,,12.7,74.2,75.02,Partially cloudy
uk,03/19/1974,51.9,44.7,47,38.2,,0.02,,25.2,,12,60.3,76.84,"Rain, Partially cloudy"
uk,03/20/1974,55.5,44.6,48.9,38.9,,0,,12.5,,12.5,65,69.79,Partially cloudy
uk,03/21/1974,57.3,42.7,49.9,41.5,,0,,9.1,,6.8,35.4,71.53,Partially cloudy
uk,03/22/1974,51.9,41.1,46.7,37.6,,0,,19.4,,3.9,82.3,77.96,Overcast
uk,03/23/1974,48.3,44.7,46.3,37.3,,0,,19.4,,2.1,100,82.17,Overcast
uk,03/24/1974,46.5,42.9,45,35.6,,0,0,16.1,,2.7,100,85.01,Overcast
uk,03/25/1974,62.7,44.7,51.2,39.8,,0.02,,14.7,,1.6,81.2,81.08,"Rain, Overcast"
uk,03/26/1974,50.1,41.1,46.4,34.5,,0,,14.7,,1.5,72.5,85.47,Partially cloudy
uk,03/27/1974,48.3,41.1,45,35.4,,0,,13.6,,1.9,100,85.59,Overcast
uk,03/28/1974,50.1,42.9,45.9,36,,0,,13.6,,1.9,100,83.93,Overcast
uk,03/29/1974,59.1,42.9,49.6,36.7,,0,,12.5,,3.5,62,74.45,Partially cloudy
uk,03/30/1974,62.7,41.1,50.9,39.2,,0,,10.3,,5.2,10.1,62.49,Clear
uk,03/31/1974,60.9,35.5,49.3,31,,0,0,12.5,,7.9,17.6,60.89,Clear
uk,04/01/1974,55.5,41.1,45.8,36.8,,0,,12.5,,1.9,59.3,83.63,Partially cloudy
uk,04/02/1974,60.9,44.7,52.1,39.3,,0,0,10.3,,2.5,56.7,79.1,Partially cloudy
uk,04/03/1974,64.5,46.5,55.1,40.9,,0,,17.2,,1.7,47.3,73.38,Partially cloudy
uk,04/04/1974,64.1,47.3,56.3,,,0,,29.6,,4.7,51.6,56.78,Partially cloudy
uk,04/05/1974,60.9,42.9,53.5,38.9,,0,,28.6,,6.3,4.6,53.23,Clear
uk,04/06/1974,62.7,42.9,52.2,37.1,,0,0,22.8,,4.1,4.6,57.47,Clear
uk,04/07/1974,64.5,46.5,54.5,40.8,,0,0,20.5,,6.7,6,58.58,Clear
uk,04/08/1974,64.5,42.9,52.5,37.6,,0,,20.6,,4.9,24.6,66.17,Clear
uk,04/09/1974,60.9,41.1,50.2,36.7,,0,,17.2,,4.1,20.3,76.1,Clear
uk,04/10/1974,69.9,43.7,54.6,39,,0,,11.4,,2.1,57.1,73.21,Partially cloudy
uk,04/11/1974,57.3,51.9,54.1,,,0,,11.4,,6,76,70.37,Overcast
uk,04/12/1974,62.6,48.2,53.1,43.5,,0,0,14.7,,3.6,70.3,77.18,Partially cloudy
uk,04/13/1974,51.9,41.1,46.4,31.5,,0.12,0,25.2,,9.9,55.9,67.15,"Rain, Partially cloudy"
uk,04/14/1974,53.7,37.5,45,27.9,,0,0,20.6,,16.1,28.8,59.58,Partially cloudy
uk,04/15/1974,50.1,39.2,44.9,32.2,,0,0,22.8,,11.9,72.1,74.97,Partially cloudy
uk,04/16/1974,59.1,42.9,49.5,36.7,,0,,17.2,,12.2,56.5,66.91,Partially cloudy
uk,04/17/1974,48.3,42.9,46,36.7,,0,,12.5,,7,99.1,79.72,Overcast
uk,04/18/1974,51.9,41.1,46.9,38.1,,0,,14.7,,8.6,87.3,65.69,Overcast
uk,04/19/1974,50.1,42.9,47.3,38.1,,0,,11.4,,8.6,84.8,70.94,Overcast
uk,04/20/1974,51.9,41,46.5,39.2,,0,,12.5,,6.1,60,67.36,Partially cloudy
uk,04/21/1974,51.9,42.9,47.2,37.1,,0,,13.6,,13.1,93.3,61.82,Overcast
uk,04/22/1974,51.9,39.3,45.9,34.9,,0,,14.7,,7.1,77.4,70.72,Overcast
uk,04/23/1974,55.5,34.7,48.3,38.7,,0,,19.4,,9.8,49.9,62.25,Partially cloudy
uk,04/24/1974,51.9,42.9,46.4,35.9,,0,,18.3,,13.2,77.6,67.93,Overcast
uk,04/25/1974,48.3,41.1,44.6,34.9,,0,,19.4,,9.8,81.7,76.04,Overcast
uk,04/26/1974,51.9,40.3,45.4,32.8,,0,,22.8,,10.5,64.6,65.99,Partially cloudy
uk,04/27/1974,50.1,41.1,43.9,32.6,,0,,25.2,,8.1,85.2,65.93,Overcast
uk,04/28/1974,55.5,43.9,47.4,37.9,,0,,14.7,,5,80.5,76.12,Overcast
uk,04/29/1974,57.3,41.1,49.2,39.2,,0.02,,13.6,,5.4,56.4,69.22,"Rain, Partially cloudy"
uk,04/30/1974,62.7,41.1,53.1,45.2,,0,,16.1,,6,20.6,54.75,Clear
uk,05/01/1974,57.2,46.5,50.1,41.2,,0,,18.3,,10.7,62.9,66.97,Partially cloudy
uk,05/02/1974,51.9,41.1,47.4,35.9,,0,,16.1,,16.5,72.8,62.45,Partially cloudy
uk,05/03/1974,53.7,44.7,50.2,39.8,,0.04,,20.6,,7,95.7,72.04,"Rain, Overcast"
uk,05/04/1974,51.9,48.3,49.9,41.5,,0,,19.4,,2.6,93.1,83.58,Overcast
uk,05/05/1974,51.9,44.7,48.7,38.6,,0,,21.6,,8.1,86.3,73.23,Overcast
uk,05/06/1974,53.7,41.1,47.2,34.4,,0.02,,19.5,,10.7,35.5,59.55,"Rain, Partially cloudy"
uk,05/07/1974,53.7,35.5,47.6,31.5,,0,,11.4,,10.9,59.3,59.5,Partially cloudy
uk,05/08/1974,57.3,36.3,51.3,43.4,,0,,16,,6.7,55.2,57.44,Partially cloudy
uk,05/09/1974,59.1,46.4,51.8,41.2,,0,,20.5,,8.8,68.2,58.35,Partially cloudy
uk,05/10/1974,59.1,50.1,53.7,,,0.02,,25.2,,12.4,75.2,68.92,"Rain, Overcast"
uk,05/11/1974,57.3,50.1,53.2,,,0,,25.2,,15,69.1,71.27,Partially cloudy
uk,05/12/1974,62.7,48.3,56.1,45.7,,0,,21.7,,15,82.1,64.64,Overcast
uk,05/13/1974,59.1,51.9,55.4,,,0,,17.2,,13.4,61.4,71.54,Partially cloudy
uk,05/14/1974,66.3,46.4,56.5,40.8,,0,,22.6,,12.6,27.6,57.72,Partially cloudy
uk,05/15/1974,66.3,51.8,57.9,,,0,,18.3,,8.1,31.2,58.21,Partially cloudy
uk,05/16/1974,66.3,51.9,58.7,,,0,,17.1,,3.7,74.7,65.65,Partially cloudy
uk,05/17/1974,68.1,57.3,61.8,,,0,,12.5,,5.2,72.5,63.64,Partially cloudy
uk,05/18/1974,73.5,47.1,63.2,,,0,,13.6,,10.9,40,54.51,Partially cloudy
uk,05/19/1974,71.7,49.1,63.3,,,0,,9.2,,11,48.9,58.62,Partially cloudy
uk,05/20/1974,73.5,57.2,64.1,,,0,,14.7,,13.2,62.8,53.37,Partially cloudy
uk,05/21/1974,64.5,51.1,57.4,,,0,,18.3,,9,72.3,71.88,Partially cloudy
uk,05/22/1974,64.5,53.7,57.7,,,0,,20.5,,11.5,63.5,63.41,Partially cloudy
uk,05/23/1974,55.5,50.1,52.9,,,0,,17.2,,10.8,90.7,75.27,Overcast
uk,05/24/1974,60.9,48.3,54.1,42.8,,0.16,,25.2,,8.9,73.4,70.23,"Rain, Partially cloudy"
uk,05/25/1974,57.3,50.1,53,,,0,0,16.1,,10.6,80,71.02,Overcast
uk,05/26/1974,68.1,42.9,57.8,41.3,,0,0,8,,8.6,39.2,62.29,Partially cloudy
uk,05/27/1974,71.7,55.5,62.2,,,0,0,11.4,,6.8,66.7,63.8,Partially cloudy
uk,05/28/1974,60.9,54.7,58.4,,,0,,25.2,,11.3,85.8,64.68,Overcast
uk,05/29/1974,64.5,48.3,56.5,43.8,,0.04,0,13.6,,16.8,30.2,56.79,"Rain, Partially cloudy"
uk,05/30/1974,60.9,44.7,56.1,,,0,,20.6,,11.5,46.4,51.26,Partially cloudy
uk,05/31/1974,64.5,51.9,57.1,,,0,,16.1,,9.6,81.9,63.38,Overcast
uk,06/01/1974,66.3,51.8,59.9,,,0,,17.2,,11.5,65,66.35,Partially cloudy
uk,06/02/1974,62.7,59.1,60.5,,,0,0,18.3,,10.8,99.2,82.47,Overcast
uk,06/03/1974,68.1,51.9,60.9,,,0,0,11.4,,9.9,66,67.37,Partially cloudy
uk,06/04/1974,69.9,51.8,61.3,,,0,,16,,9.5,47.7,51.02,Partially cloudy
uk,06/05/1974,71.7,55.4,61.1,,,0,,21.6,,8.6,46.9,56.12,Partially cloudy
uk,06/06/1974,60.9,50.1,55.1,,,0,,33.2,,15.8,53.7,61.98,Partially cloudy
uk,06/07/1974,61.1,48.3,55.3,42.5,,0,,22.8,,17.2,57.8,58.11,Partially cloudy
uk,06/08/1974,57.3,50.1,53.5,,,0,,20.5,,10,84.4,74.21,Overcast
uk,06/09/1974,60.9,48.2,52.8,43.1,,0.02,,18.3,,13,71.7,72.66,"Rain, Partially cloudy"
uk,06/10/1974,60.9,46.5,52.8,41.6,,0,,19.4,,10.5,79.1,68.84,Overcast
uk,06/11/1974,69.9,51.9,60,,,0,,19.4,,13.5,62.7,61.74,Partially cloudy
